선수,연도,팀,보직,나이,키,몸무게,날짜,구장,온도,ERA,WHIP,이닝,누적이닝,총이닝,투구수,실점,자책점,피안타,피홈런,탈삼진,볼넷,사구,K/BB,연투여부,휴식일수,연투일수,연투횟수,WBC_2023,올림픽_2021,아시안게임_2023,아시아챔피언십_2023,아시아선수권_2023,프리미어12_2019,PS_KS,PS_PO,PS_SP,PS_V,PS_WC,이동거리,총이동거리,누적이동거리,직구_피안타율,직구_구사율,변화구_구사율,FIP,FIP_변화량,평균_FIP,GS,평균_GS,GS_변화량,평균_ERA,ERA_변화량,구속,평균_구속,구속_변화량,부상위험도,피쳐타입,NP/IP,NP/IP_roll3,투구수_roll3,이닝_roll3,변화구_구사율_roll3,직구_구사율_roll3,연투여부_prev,휴식일수_prev,연투일수_prev,연투횟수_prev,누적연투일수,휴식_log,연투_log,휴식대연투비율,연투횟수_roll3,연투일수_roll3,휴식_inv,피로도지수,피로도지수_점수,혹사정도,회복실패여부,휴식_그룹
황동하,2024,KIA,SP,23,183,96,2024-06-11,Away,24.6,8.31,1.85,4.333333333,43.0,103.3333333,79,4,4,7,1,3,1,1,3.0,False,5,1,1,False,False,False,False,False,False,False,False,False,False,False,46,9349,3594,0.299,40.5,59.5,6.166,1.17648,4.98952,54,57.08,-3.08,5.0416,3.2684,143.7,141.588,2.112,,변화구,18.23076923,52.1974359,263,15.33333333,59.5,40.5,False,5.0,1.0,1.0,1,1.791759469,0.693147181,2.5,1.0,1.0,-5.0,-0.0611824759808878,57.108626198083066,2.981742484,0,회복실패
황동하,2024,KIA,SP,23,183,96,2024-06-16,Away,26.9,1.8,0.8,5.0,48.0,103.3333333,82,1,1,4,0,5,0,1,inf,False,4,1,1,False,False,False,False,False,False,False,False,False,False,False,0,9349,3633,0.299,40.5,59.5,1.766,-3.22352,4.98952,70,57.08,12.92,5.0416,-3.2416,143.3,141.588,1.712,,변화구,16.4,54.43076923,260,14.33333333,59.5,40.5,False,5.0,1.0,1.0,1,1.791759469,0.693147181,2.5,1.0,1.0,-5.0,-0.216088898929858,44.5629849383843,3.982964686,1,회복실패
황동하,2024,KIA,SP,23,183,96,2024-06-23,Home,30.2,11.25,2.0,4.0,52.0,103.3333333,91,5,5,4,1,3,4,1,0.75,False,6,1,1,False,False,False,False,False,False,False,False,False,False,False,0,9349,3905,0.299,40.5,59.5,8.666,3.67648,4.98952,48,57.08,-9.08,5.0416,6.2084,140.7,141.588,-0.888,,변화구,22.75,57.38076923,252,13.33333333,59.5,40.5,False,4.0,1.0,1.0,1,1.609437912,0.693147181,2.0,1.0,1.0,-4.0,0.3297491855958623,78.2519397535372,2.840192146,0,회복충분
황동하,2024,KIA,RP,23,183,96,2024-07-04,Away,30.1,0.0,0.27,3.666666667,55.66666667,103.3333333,43,0,0,0,0,3,1,0,3.0,False,10,1,1,False,False,False,False,False,False,False,False,False,False,False,0,9349,4640,0.299,40.5,59.5,2.348,-2.64152,4.98952,63,57.08,5.92,5.0416,-5.0416,139.6,141.588,-1.988,,변화구,11.72727273,50.87727273,216,12.66666667,59.5,40.5,False,6.0,1.0,1.0,1,1.945910149,0.693147181,3.0,1.0,1.0,-6.0,-0.6200083218041841,12.17480602464628,2.402910522,0,회복충분
황동하,2024,KIA,SP,23,183,96,2024-07-12,Home,30.6,19.29,3.43,2.333333333,58.0,103.3333333,73,8,5,5,0,3,3,0,1.0,False,7,1,1,False,False,False,False,False,False,False,False,False,False,False,291,9349,5225,0.299,40.5,59.5,4.452,-0.53752,4.98952,41,57.08,-16.08,5.0416,14.2484,140.5,141.588,-1.088,,변화구,31.28571429,65.76298702,207,10.0,59.5,40.5,False,10.0,1.0,1.0,1,2.397895273,0.693147181,5.0,1.0,1.0,-10.0,1.0006968091055164,91.71040620721132,2.340668038,0,회복충분
황동하,2024,KIA,SP,23,183,96,2024-07-21,Away,32.4,7.36,1.64,3.666666667,61.66666667,103.3333333,68,3,3,4,0,4,2,1,2.0,False,8,1,1,False,False,False,False,False,False,False,False,False,False,False,0,9349,5400,0.299,40.5,59.5,3.439,-1.55052,4.98952,55,57.08,-2.08,5.0416,2.3184,138.9,141.588,-2.688,,변화구,18.54545454,61.55844156,184,9.666666667,59.5,40.5,False,7.0,1.0,1.0,1,2.079441542,0.693147181,3.5,1.0,1.0,-7.0,-0.0516503036737578,57.95869465997262,2.080593812,0,회복충분
황동하,2024,KIA,SP,23,183,96,2024-07-27,Away,25.5,1.8,1.2,5.0,66.66666667,103.3333333,69,1,1,4,1,4,2,0,2.0,False,5,1,1,False,False,False,False,False,False,False,False,False,False,False,0,9349,5880,0.299,40.5,59.5,5.366,0.37648,4.98952,63,57.08,5.92,5.0416,-3.2416,140.4,141.588,-1.188,,변화구,13.8,63.63116883,210,11.0,59.5,40.5,False,8.0,1.0,1.0,1,2.197224577,0.693147181,4.0,1.0,1.0,-8.0,-0.4617233810130674,22.83774532177088,2.414445836,0,회복실패
황동하,2024,KIA,SP,23,183,96,2024-08-02,Away,33.8,5.4,1.2,5.0,71.66666667,103.3333333,78,3,3,4,1,2,2,0,1.0,False,5,1,1,False,False,False,False,False,False,False,False,False,False,False,175,9349,6360,0.299,40.5,59.5,6.166,1.17648,4.98952,59,57.08,1.92,5.0416,0.3584,138.2,141.588,-3.388,,변화구,15.6,47.94545454,215,13.66666667,59.5,40.5,False,5.0,1.0,1.0,1,1.791759469,0.693147181,2.5,1.0,1.0,-5.0,-0.2837791005830592,38.42994066636239,2.467964388,0,회복실패
황동하,2024,KIA,SP,23,183,96,2024-08-08,Home,31.1,0.0,0.67,6.0,77.66666667,103.3333333,89,0,0,3,0,9,1,0,9.0,False,5,1,1,False,False,False,False,False,False,False,False,False,False,False,0,9349,6535,0.299,40.5,59.5,0.666,-4.32352,4.98952,80,57.08,22.92,5.0416,-5.0416,141.1,141.588,-0.488,,변화구,14.83333333,44.23333333,236,16.0,59.5,40.5,False,5.0,1.0,1.0,1,1.791759469,0.693147181,2.5,1.0,1.0,-5.0,-0.3486488774494196,32.496576905522595,2.692742305,0,회복실패
황동하,2024,KIA,SP,23,183,96,2024-08-14,Away,25.5,0.0,1.6,5.0,82.66666667,103.3333333,93,0,0,4,0,4,4,0,1.0,False,5,1,1,False,False,False,False,False,False,False,False,False,False,False,0,9349,6840,0.299,40.5,59.5,3.966,-1.02352,4.98952,62,57.08,4.92,5.0416,-5.0416,140.0,141.588,-1.588,,변화구,18.6,49.03333333,260,16.0,59.5,40.5,False,5.0,1.0,1.0,1,1.791759469,0.693147181,2.5,1.0,1.0,-5.0,-0.0299408443835542,59.48767685988133,2.949631353,0,회복실패
황동하,2024,KIA,SP,23,183,96,2024-08-25,Away,32.5,8.31,2.08,4.333333333,87.0,103.3333333,70,6,4,8,2,4,1,0,4.0,False,10,1,1,False,False,False,False,False,False,False,False,False,False,False,0,9349,7362,0.299,40.5,59.5,8.012,3.02248,4.98952,52,57.08,-5.08,5.0416,3.2684,141.4,141.588,-0.188,,변화구,16.15384616,49.58717949,252,15.33333333,59.5,40.5,False,5.0,1.0,1.0,1,1.791759469,0.693147181,2.5,1.0,1.0,-5.0,-0.2369166527639951,42.56047466910087,2.788244094,0,회복충분
황동하,2024,KIA,SP,23,183,96,2024-08-31,Away,29.1,20.25,4.5,1.333333333,88.33333333,103.3333333,43,6,3,3,0,2,3,0,0.666666667,False,5,1,1,False,False,False,False,False,False,False,False,False,False,False,225,9349,7794,0.299,40.5,59.5,6.916,1.92648,4.98952,38,57.08,-19.08,5.0416,15.2084,139.1,141.588,-2.488,,변화구,32.25000001,67.00384616,206,10.66666667,59.5,40.5,False,10.0,1.0,1.0,1,2.397895273,0.693147181,5.0,1.0,1.0,-10.0,1.0822876776531445,92.5034230944774,2.371630995,0,회복실패
황동하,2024,KIA,SP,23,183,96,2024-09-06,Home,29.3,0.0,1.2,5.0,93.33333333,103.3333333,91,0,0,4,0,5,2,0,2.5,False,5,1,1,False,False,False,False,False,False,False,False,False,False,False,0,9349,8019,0.299,40.5,59.5,2.366,-2.62352,4.98952,67,57.08,9.92,5.0416,-5.0416,142.1,141.588,0.512,,변화구,18.2,66.60384616,204,10.66666667,59.5,40.5,False,5.0,1.0,1.0,1,1.791759469,0.693147181,2.5,1.0,1.0,-5.0,-0.063785945210155,56.937471474212686,2.350223574,0,회복실패
황동하,2024,KIA,SP,23,183,96,2024-09-16,Away,31.3,1.8,1.8,5.0,98.33333333,103.3333333,76,1,1,7,0,3,2,1,1.5,False,9,1,1,False,False,False,False,False,False,False,False,False,False,False,272,9349,8291,0.299,40.5,59.5,3.766,-1.22352,4.98952,61,57.08,3.92,5.0416,-3.2416,141.0,141.588,-0.588,,변화구,15.2,65.65000001,210,11.33333333,59.5,40.5,False,5.0,1.0,1.0,1,1.791759469,0.693147181,2.5,1.0,1.0,-5.0,-0.3176242014096599,35.3776814240073,2.347779169,0,회복충분
황동하,2024,KIA,SP,23,183,96,2024-09-27,Away,24.4,5.4,1.6,5.0,103.3333333,103.3333333,81,3,3,6,0,1,2,1,0.5,False,10,1,1,False,False,False,False,False,False,False,False,False,False,False,175,9349,8842,0.299,40.5,59.5,4.566,-0.42352,4.98952,58,57.08,0.92,5.0416,0.3584,139.4,141.588,-2.188,,변화구,16.2,49.6,248,15.0,59.5,40.5,False,9.0,1.0,1.0,1,2.302585093,0.693147181,4.5,1.0,1.0,-9.0,-0.2671998849568989,39.981743496120494,2.745429253,0,회복충분
황준서,2024,한화,SP,20,185,78,2024-03-31,Home,17.9,1.8,0.6,5.0,5.0,72.0,73,1,1,3,1,5,0,2,inf,False,0,1,0,False,False,False,False,False,False,False,False,False,False,False,0,8434,222,0.261,56.4,43.6,4.966,-0.568,5.534,69,47.19444444,21.80555556,5.992352941,-4.192352941,141.7,140.1617647,1.538235294,,직구,14.6,14.6,73,5.0,43.6,56.4,,,,,1,,,,,,,-0.3439400118809164,32.924463715198534,2.781370854,1,회복실패
황준서,2024,한화,RP,20,185,78,2024-04-06,Away,25.5,0.0,1.0,2.0,7.0,72.0,32,0,0,0,0,2,2,0,1.0,False,5,1,0,False,False,False,False,False,False,False,False,False,False,False,0,8434,391,0.261,56.4,43.6,4.166,-1.368,5.534,50,47.19444444,2.805555556,5.992352941,-5.992352941,144.5,140.1617647,4.338235294,,직구,16.0,30.6,105,7.0,43.6,56.4,False,0.0,1.0,0.0,1,0.0,0.693147181,0.0,,,0.0,-0.2254821589878141,43.63874942948425,1.290556251,0,회복실패
황준서,2024,한화,RP,20,185,78,2024-04-10,Away,15.2,0.0,3.0,0.666666667,7.666666667,72.0,19,0,0,1,0,2,1,0,2.0,False,3,1,0,False,False,False,False,False,False,False,False,False,False,False,0,8434,415,0.261,56.4,43.6,1.666,-3.868,5.534,43,47.19444444,-4.194444444,5.992352941,-5.992352941,140.9,140.1617647,0.738235294,,직구,28.49999999,59.09999999,124,7.666666667,43.6,56.4,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,,,-5.0,0.7894416964801526,89.10885440438156,2.577260081,1,회복실패
황준서,2024,한화,RP,20,185,78,2024-04-12,Home,23.3,0.0,0.5,2.0,9.666666667,72.0,41,0,0,0,0,2,1,0,2.0,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,158,8434,573,0.261,56.4,43.6,2.666,-2.868,5.534,52,47.19444444,4.805555556,5.992352941,-5.992352941,140.6,140.1617647,0.438235294,,직구,20.5,64.99999999,92,4.666666667,43.6,56.4,False,3.0,1.0,0.0,1,1.386294361,0.693147181,1.5,0.0,1.0,-3.0,0.1296338986011376,69.31766316750341,2.48474135,1,회복실패
황준서,2024,한화,RP,20,185,78,2024-04-14,Home,27.7,0.0,0.0,1.0,10.66666667,72.0,14,0,0,0,0,1,0,0,inf,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,0,8434,573,0.261,56.4,43.6,1.166,-4.368,5.534,47,47.19444444,-0.194444444,5.992352941,-5.992352941,142.6,140.1617647,2.438235294,,직구,14.0,62.99999999,74,3.666666667,43.6,56.4,False,1.0,1.0,0.0,1,0.693147181,0.693147181,0.5,0.0,1.0,-1.0,-0.4032547720242525,27.607256960292105,2.292074564,1,회복실패
황준서,2024,한화,SP,20,185,78,2024-04-20,Home,14.4,1.8,1.0,5.0,15.66666667,72.0,64,1,1,4,0,5,1,0,5.0,False,5,1,0,False,False,False,False,False,False,False,False,False,False,False,0,8434,995,0.261,56.4,43.6,1.766,-3.768,5.534,68,47.19444444,20.80555556,5.992352941,-4.192352941,140.4,140.1617647,0.238235294,,직구,12.8,47.3,119,8.0,43.6,56.4,False,1.0,1.0,0.0,1,0.693147181,0.693147181,0.5,0.0,1.0,-1.0,-0.5047900745040543,19.52304883614788,1.440408196,0,회복실패
황준서,2024,한화,SP,20,185,78,2024-04-26,Home,22.9,14.73,3.0,3.666666667,19.33333333,72.0,87,6,6,6,2,2,5,0,0.4,False,5,1,0,False,False,False,False,False,False,False,False,False,False,False,139,8434,1273,0.261,56.4,43.6,13.257,7.723,5.534,38,47.19444444,-9.194444444,5.992352941,8.737647059,140.0,140.1617647,-0.161764706,,직구,23.72727273,50.52727273,165,9.666666667,43.6,56.4,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,0.3856081081487389,80.08329529895025,1.932778871,0,회복실패
황준서,2024,한화,SP,20,185,78,2024-05-02,Home,22.4,5.79,1.93,4.666666667,24.0,72.0,99,3,3,8,0,2,1,0,2.0,False,5,1,0,False,False,False,False,False,False,False,False,False,False,False,0,8434,1273,0.261,56.4,43.6,2.952,-2.582,5.534,57,47.19444444,9.805555556,5.992352941,-0.202352941,139.2,140.1617647,-0.961764706,,직구,21.21428571,57.74155844,250,13.33333333,43.6,56.4,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,0.1729773604791422,71.43998174349612,2.842594249,0,회복실패
황준서,2024,한화,SP,20,185,78,2024-05-11,Home,23.9,4.5,2.0,4.0,28.0,72.0,96,2,2,5,0,6,3,2,2.0,False,8,1,0,False,False,False,False,False,False,False,False,False,False,False,0,8434,1955,0.261,56.4,43.6,3.916,-1.618,5.534,57,47.19444444,9.805555556,5.992352941,-1.492352941,140.6,140.1617647,0.438235294,,직구,24.0,68.94155844,282,12.33333333,43.6,56.4,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,0.4086843130270229,80.83637608397993,3.129557424,0,회복충분
황준서,2024,한화,SP,20,185,78,2024-05-17,Away,21.0,8.44,1.31,5.333333333,33.33333333,72.0,79,5,5,5,2,7,2,0,3.5,False,5,1,0,False,False,False,False,False,False,False,False,False,False,False,156,8434,2111,0.261,56.4,43.6,6.541,1.007,5.534,61,47.19444444,13.80555556,5.992352941,2.447647059,140.0,140.1617647,-0.161764706,,직구,14.8125,60.02678571,274,14.0,43.6,56.4,False,8.0,1.0,0.0,1,2.197224577,0.693147181,4.0,0.0,1.0,-8.0,-0.3943366732942659,28.508671839342764,3.099483297,0,회복실패
황준서,2024,한화,SP,20,185,78,2024-05-23,Home,27.9,3.6,1.4,5.0,38.33333333,72.0,89,2,2,3,0,4,4,0,1.0,False,5,1,0,False,False,False,False,False,False,False,False,False,False,False,0,8434,2267,0.261,56.4,43.6,3.966,-1.568,5.534,61,47.19444444,13.80555556,5.992352941,-2.392352941,137.7,140.1617647,-2.461764706,,직구,17.8,56.6125,264,14.33333333,43.6,56.4,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.1159147497852869,53.02943861250571,2.992446194,0,회복실패
황준서,2024,한화,SP,20,185,78,2024-05-29,Home,26.7,0.0,1.17,6.0,44.33333333,72.0,94,0,0,2,0,6,5,0,1.2,False,5,1,0,False,False,False,False,False,False,False,False,False,False,False,0,8434,2619,0.261,56.4,43.6,3.666,-1.868,5.534,70,47.19444444,22.80555556,5.992352941,-5.992352941,137.2,140.1617647,-2.961764706,,직구,15.66666667,48.27916667,262,16.33333333,43.6,56.4,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.2964219539117813,37.29746691008672,2.971038773,0,회복실패
황준서,2024,한화,SP,20,185,78,2024-06-04,Away,23.2,3.0,3.0,3.0,47.33333333,72.0,91,1,1,4,0,2,5,1,0.4,False,5,1,0,False,False,False,False,False,False,False,False,False,False,False,276,8434,3051,0.261,56.4,43.6,7.833,2.299,5.534,45,47.19444444,-2.194444444,5.992352941,-2.992352941,138.6,140.1617647,-1.561764706,,직구,30.33333333,63.8,274,14.0,43.6,56.4,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,0.944565075832824,91.04290278411683,3.099483297,0,회복실패
황준서,2024,한화,SP,20,185,78,2024-06-15,Home,28.4,9.0,1.75,4.0,51.33333333,72.0,70,4,4,6,1,2,1,0,2.0,False,10,1,0,False,False,False,False,False,False,False,False,False,False,False,0,8434,3506,0.261,56.4,43.6,6.166,0.632,5.534,52,47.19444444,4.805555556,5.992352941,3.007647059,136.7,140.1617647,-3.461764706,,직구,17.5,63.5,255,13.0,43.6,56.4,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.1412985754052374,50.98699224098585,2.820355225,0,회복충분
황준서,2024,한화,SP,20,185,78,2024-06-21,Away,29.8,3.86,3.86,2.333333333,53.66666667,72.0,76,1,1,1,0,2,8,0,0.25,False,5,1,0,False,False,False,False,False,False,False,False,False,False,False,0,8434,3506,0.261,56.4,43.6,11.737,6.203,5.534,38,47.19444444,-9.194444444,5.992352941,-2.132352941,140.5,140.1617647,0.338235294,,직구,32.57142858,80.40476191,237,9.333333333,43.6,56.4,False,10.0,1.0,0.0,1,2.397895273,0.693147181,5.0,0.0,1.0,-10.0,1.0912009298051133,92.57188498402556,2.703446015,0,회복실패
황준서,2024,한화,RP,20,185,78,2024-07-04,Home,31.8,0.0,1.0,1.0,54.66666667,72.0,18,0,0,0,0,2,1,0,2.0,False,7,1,0,False,False,False,False,False,False,False,False,False,False,False,0,8434,4185,0.261,56.4,43.6,2.166,-3.368,5.534,46,47.19444444,-1.194444444,5.992352941,-5.992352941,140.4,140.1617647,0.238235294,,직구,18.0,68.07142858,164,7.333333333,43.6,56.4,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.0989921993719866,54.28742583295298,1.880408494,0,회복충분
황준서,2024,한화,RP,20,185,78,2024-07-09,Away,25.5,27.0,6.0,0.333333333,55.0,72.0,12,2,1,0,0,0,2,0,0.0,False,4,1,0,False,False,False,False,False,False,False,False,False,False,False,169,8434,4354,0.261,56.4,43.6,21.166,15.632,5.534,37,47.19444444,-10.19444444,5.992352941,21.00764706,138.6,140.1617647,-1.561764706,,직구,36.00000004,86.57142861,106,3.666666666,43.6,56.4,False,7.0,1.0,0.0,1,2.079441542,0.693147181,3.5,0.0,1.0,-7.0,1.4069431234026823,94.73413966225468,2.334593295,1,회복실패
황준서,2024,한화,RP,20,185,78,2024-07-13,Home,29.6,18.0,3.0,1.0,56.0,72.0,27,2,2,2,0,1,1,0,1.0,False,3,1,0,False,False,False,False,False,False,False,False,False,False,False,0,8434,4523,0.261,56.4,43.6,4.166,-1.368,5.534,41,47.19444444,-6.194444444,5.992352941,12.00764706,139.8,140.1617647,-0.361764706,,직구,27.0,81.00000004,57,2.333333333,43.6,56.4,False,4.0,1.0,0.0,1,1.609437912,0.693147181,2.0,0.0,1.0,-4.0,0.6710696781299629,87.03788224554998,1.860111489,1,회복실패
황준서,2024,한화,RP,20,185,78,2024-07-17,Away,30.2,0.0,0.0,1.0,57.0,72.0,11,0,0,0,0,3,0,0,inf,False,3,1,0,False,False,False,False,False,False,False,False,False,False,False,0,8434,4734,0.261,56.4,43.6,-2.834,-8.368,5.534,49,47.19444444,1.805555556,5.992352941,-5.992352941,144.2,140.1617647,4.038235294,,직구,11.0,74.00000004,50,2.333333333,43.6,56.4,False,3.0,1.0,0.0,1,1.386294361,0.693147181,1.5,0.0,1.0,-3.0,-0.6741872460306276,9.407804655408489,1.785185517,1,회복실패
황준서,2024,한화,RP,20,185,78,2024-07-19,Home,29.0,13.5,4.5,0.666666667,57.66666667,72.0,21,1,1,2,0,1,1,0,1.0,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,211,8434,4945,0.261,56.4,43.6,4.666,-0.868,5.534,40,47.19444444,-7.194444444,5.992352941,7.507647059,138.8,140.1617647,-1.361764706,,직구,31.49999998,69.49999998,59,2.666666667,43.6,56.4,False,3.0,1.0,0.0,1,1.386294361,0.693147181,1.5,0.0,1.0,-3.0,1.0603741696404,92.29803742583296,2.13151891,1,회복실패
황준서,2024,한화,RP,20,185,78,2024-07-20,Home,31.9,0.0,2.0,1.0,58.66666667,72.0,19,0,0,2,0,3,0,0,inf,True,0,2,1,False,False,False,False,False,False,False,False,False,False,False,0,8434,4945,0.261,56.4,43.6,-2.834,-8.368,5.534,47,47.19444444,-0.194444444,5.992352941,-5.992352941,140.5,140.1617647,0.338235294,,직구,19.0,61.49999998,51,2.666666667,43.6,56.4,False,1.0,1.0,0.0,3,0.693147181,0.693147181,0.5,0.0,1.0,-1.0,0.0367529004921505,63.89776357827476,3.545889227,1,회복실패
황준서,2024,한화,RP,20,185,78,2024-07-28,Away,31.7,0.0,2.0,1.0,59.66666667,72.0,21,0,0,1,0,1,1,0,1.0,False,7,1,1,False,False,False,False,False,False,False,False,False,False,False,0,8434,5103,0.261,56.4,43.6,4.166,-1.368,5.534,44,47.19444444,-3.194444444,5.992352941,-5.992352941,141.0,140.1617647,0.838235294,,직구,21.0,71.49999998,61,2.666666667,43.6,56.4,True,0.0,2.0,1.0,1,0.0,1.098612289,0.0,0.333333333,1.333333333,0.0,0.2407569431711674,74.61204929256049,0.77792633,0,회복충분
황준서,2024,한화,RP,20,185,78,2024-08-01,Away,33.1,13.5,4.5,0.666666667,60.33333333,72.0,12,1,1,3,0,1,0,0,inf,False,3,1,1,False,False,False,False,False,False,False,False,False,False,False,0,8434,5134,0.261,56.4,43.6,0.166,-5.368,5.534,41,47.19444444,-6.194444444,5.992352941,7.507647059,140.5,140.1617647,0.338235294,,직구,17.99999999,57.99999999,52,2.666666667,43.6,56.4,False,7.0,1.0,1.0,1,2.079441542,0.693147181,3.5,0.666666667,1.333333333,-7.0,-0.107284542901613,53.70835235052488,1.806592937,1,회복실패
황준서,2024,한화,RP,20,185,78,2024-08-21,Home,32.4,3.86,1.29,2.333333333,62.66666667,72.0,42,1,1,1,1,1,2,0,0.5,False,19,1,1,False,False,False,False,False,False,False,False,False,False,False,0,8434,5761,0.261,56.4,43.6,10.452,4.918,5.534,47,47.19444444,-0.194444444,5.992352941,-2.132352941,140.2,140.1617647,0.0382352941,,직구,18.0,56.99999999,75,4.0,43.6,56.4,False,3.0,1.0,1.0,1,1.386294361,0.693147181,1.5,1.0,1.333333333,-3.0,-0.0686951688866605,56.50958466453674,0.852778275,0,회복충분
황준서,2024,한화,RP,20,185,78,2024-08-24,Away,31.2,0.0,3.0,0.333333333,63.0,72.0,10,0,0,0,0,0,1,0,0.0,False,2,1,1,False,False,False,False,False,False,False,False,False,False,False,0,8434,5761,0.261,56.4,43.6,12.166,6.632,5.534,40,47.19444444,-7.194444444,5.992352941,-5.992352941,138.4,140.1617647,-1.761764706,,직구,30.00000003,66.00000002,64,3.333333333,43.6,56.4,False,19.0,1.0,1.0,1,2.995732274,0.693147181,9.5,1.0,1.0,-19.0,0.8099041159947789,89.43975353719763,2.018370794,1,회복실패
황준서,2024,한화,RP,20,185,78,2024-08-29,Away,31.0,27.0,4.0,1.0,64.0,72.0,43,3,3,3,0,2,1,0,2.0,False,4,1,1,False,False,False,False,False,False,False,False,False,False,False,0,8434,6147,0.261,56.4,43.6,2.166,-3.368,5.534,40,47.19444444,-7.194444444,5.992352941,21.00764706,141.7,140.1617647,1.538235294,,직구,43.0,91.00000003,95,3.666666666,43.6,56.4,False,2.0,1.0,1.0,1,1.098612289,0.693147181,1.0,1.0,1.0,-2.0,2.055170741679315,96.92492012779552,2.216852481,1,회복실패
황준서,2024,한화,RP,20,185,78,2024-08-31,Home,29.7,13.5,1.5,0.666666667,64.66666667,72.0,12,1,1,1,1,0,0,0,inf,False,1,1,1,False,False,False,False,False,False,False,False,False,False,False,252,8434,6399,0.261,56.4,43.6,22.666,17.132,5.534,40,47.19444444,-7.194444444,5.992352941,7.507647059,140.4,140.1617647,0.238235294,,직구,17.99999999,91.00000002,65,2.0,43.6,56.4,False,4.0,1.0,1.0,1,1.609437912,0.693147181,2.0,1.0,1.0,-4.0,-0.0772422786362232,55.89913281606572,2.195741171,1,회복실패
황준서,2024,한화,RP,20,185,78,2024-09-07,Away,30.7,9.0,2.0,1.0,65.66666667,72.0,13,1,1,2,0,1,0,0,inf,False,6,1,1,False,False,False,False,False,False,False,False,False,False,False,0,8434,6865,0.261,56.4,43.6,1.166,-4.368,5.534,44,47.19444444,-3.194444444,5.992352941,3.007647059,140.3,140.1617647,0.138235294,,직구,13.0,73.99999999,68,2.666666667,43.6,56.4,False,1.0,1.0,1.0,1,0.693147181,0.693147181,0.5,1.0,1.0,-1.0,-0.4746647114122982,21.75947056138749,0.870709445,0,회복충분
황준서,2024,한화,RP,20,185,78,2024-09-08,Away,31.0,0.0,2.25,1.333333333,67.0,72.0,17,0,0,3,0,0,0,0,inf,True,0,2,2,False,False,False,False,False,False,False,False,False,False,False,0,8434,6865,0.261,56.4,43.6,3.166,-2.368,5.534,45,47.19444444,-2.194444444,5.992352941,-5.992352941,140.1,140.1617647,-0.0617647059,,직구,12.75,43.74999999,42,3.0,43.6,56.4,False,6.0,1.0,1.0,3,1.945910149,0.693147181,3.0,1.0,1.0,-6.0,-0.5216095317622043,18.296439981743497,3.449555834,1,회복실패
황준서,2024,한화,RP,20,185,78,2024-09-11,Home,29.2,18.0,2.0,1.0,68.0,72.0,19,2,2,1,1,2,1,0,2.0,False,2,1,2,False,False,False,False,False,False,False,False,False,False,False,176,8434,7087,0.261,56.4,43.6,15.166,9.632,5.534,41,47.19444444,-6.194444444,5.992352941,12.00764706,136.7,140.1617647,-3.461764706,,직구,19.0,44.75,49,3.333333333,43.6,56.4,True,0.0,2.0,2.0,1,0.0,1.098612289,0.0,1.333333333,1.333333333,0.0,0.08473425171662,66.91579187585577,1.85781514,1,회복실패
황준서,2024,한화,RP,20,185,78,2024-09-12,Home,28.8,0.0,2.0,1.0,69.0,72.0,21,0,0,1,0,0,1,0,0.0,True,0,2,3,False,False,False,False,False,False,False,False,False,False,False,0,8434,7087,0.261,56.4,43.6,6.166,0.632,5.534,43,47.19444444,-4.194444444,5.992352941,-5.992352941,138.7,140.1617647,-1.461764706,,직구,21.0,52.75,57,3.333333333,43.6,56.4,False,2.0,1.0,2.0,3,1.098612289,0.693147181,1.0,1.666666667,1.333333333,-2.0,0.219435983523546,73.76768598813327,3.610111489,1,회복실패
황준서,2024,한화,RP,20,185,78,2024-09-14,Away,32.2,3.86,2.14,2.333333333,71.33333333,72.0,49,1,1,5,0,2,0,0,inf,False,1,1,3,False,False,False,False,False,False,False,False,False,False,False,0,8434,7339,0.261,56.4,43.6,1.452,-4.082,5.534,50,47.19444444,2.805555556,5.992352941,-2.132352941,142.0,140.1617647,1.838235294,,직구,21.0,61.0,89,4.333333333,43.6,56.4,True,0.0,2.0,3.0,1,0.0,1.098612289,0.0,2.333333333,1.666666667,0.0,0.2671625685280791,75.65038795070744,2.452630219,1,회복실패
