이름,연도,팀,보직,나이,키,몸무게,날짜,구장,온도,ERA,WHIP,이닝,누적이닝,총이닝,투구수,실점,자책점,피안타,피홈런,탈삼진,볼넷,사구,K/BB,연투여부,휴식일수,연투일수,연투횟수,WBC_2023,올림픽_2021,아시안게임_2023,아시아챔피언십_2023,아시아선수권_2023,프리미어12_2019,PS_KS,PS_PO,PS_SP,PS_V,PS_WC,이동거리,총이동거리,누적이동거리,직구_피안타율,직구_구사율,변화구_구사율,FIP,FIP_변화량,평균_FIP,GS,평균_GS,GS_변화량,평균_ERA,ERA_변화량,구속,평균_구속,구속_변화량,부상위험도
김무신,2022,삼성,RP,26,185,95,2022-07-03,Away,32.2,108,12,0.333333333,20.33333333,35,26,4,4,2,0,0,2,0,0,TRUE,0,2,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,9283,4079,0.342911392,63.2,36.8,21.112,15.8532,5.2588,32,43.56756757,-11.56756757,11.57142857,96.42857143,152.6,151.0142857,1.585714286,2341.4
김무신,2022,삼성,RP,26,185,95,2022-07-06,Home,30.6,18,2,1,21.33333333,35,19,2,2,2,1,2,0,0,inf,FALSE,2,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,9283,4167,0.342911392,63.2,36.8,12.112,6.8532,5.2588,42,43.56756757,-1.567567568,11.57142857,6.428571429,148.8,151.0142857,-2.214285714,2341.4
김무신,2022,삼성,RP,26,185,95,2022-07-08,Home,29.5,18,3,1,22.33333333,35,20,2,2,2,0,1,1,0,1,FALSE,1,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,9283,4167,0.342911392,63.2,36.8,4.112,-1.1468,5.2588,41,43.56756757,-2.567567568,11.57142857,6.428571429,147.3,151.0142857,-3.714285714,2341.4
김무신,2022,삼성,RP,26,185,95,2022-07-10,Home,29.9,0,1,1,23.33333333,35,15,0,0,1,0,0,0,0,inf,TRUE,0,3,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,9283,4167,0.342911392,63.2,36.8,3.112,-2.1468,5.2588,45,43.56756757,1.432432432,11.57142857,-11.57142857,150.3,151.0142857,-0.714285714,2341.4
김무신,2022,삼성,RP,26,185,95,2022-07-12,Away,30.9,0,6,0.333333333,23.66666667,35,18,0,0,0,0,0,2,0,0,FALSE,1,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,276,9283,4443,0.342911392,63.2,36.8,21.112,15.8532,5.2588,38,43.56756757,-5.567567568,11.57142857,-11.57142857,148.3,151.0142857,-2.714285714,2341.4
김무신,2022,삼성,RP,26,185,95,2022-07-26,Home,28.6,54,6,0.333333333,24,35,12,2,2,1,0,1,1,0,1,FALSE,13,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,327,9283,4798,0.342911392,63.2,36.8,6.112,0.8532,5.2588,38,43.56756757,-5.567567568,11.57142857,42.42857143,151.8,151.0142857,0.785714286,2341.4
김무신,2022,삼성,RP,26,185,95,2022-07-29,Home,31.9,9,2,2,26,35,37,2,2,3,1,2,1,0,2,FALSE,2,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,67,9283,4865,0.342911392,63.2,36.8,9.112,3.8532,5.2588,45,43.56756757,1.432432432,11.57142857,-2.571428571,148.7,151.0142857,-2.314285714,2341.4
김무신,2022,삼성,RP,26,185,95,2022-08-06,Away,31.3,0,1,1,27,35,9,0,0,1,0,0,0,0,inf,FALSE,7,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,9283,5205,0.342911392,63.2,36.8,3.112,-2.1468,5.2588,45,43.56756757,1.432432432,11.57142857,-11.57142857,148.6,151.0142857,-2.414285714,2341.4
김무신,2022,삼성,RP,26,185,95,2022-08-07,Away,31,54,12,0.333333333,27.33333333,35,26,2,2,1,0,0,3,0,0,TRUE,0,2,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,9283,5205,0.342911392,63.2,36.8,30.112,24.8532,5.2588,33,43.56756757,-10.56756757,11.57142857,42.42857143,148.8,151.0142857,-2.214285714,2341.4
김무신,2022,삼성,RP,26,185,95,2022-08-13,Away,29.4,0,3,1,28.33333333,35,15,0,0,2,0,0,1,0,0,FALSE,5,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,276,9283,5794,0.342911392,63.2,36.8,6.112,0.8532,5.2588,42,43.56756757,-1.567567568,11.57142857,-11.57142857,151.3,151.0142857,0.285714286,2341.4
김무신,2022,삼성,RP,26,185,95,2022-09-17,Home,27.9,0,0,1,29.33333333,35,11,0,0,0,0,2,0,0,inf,FALSE,34,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,9283,7939,0.342911392,63.2,36.8,-0.888,-6.1468,5.2588,48,43.56756757,4.432432432,11.57142857,-11.57142857,146.8,151.0142857,-4.214285714,2109
김무신,2022,삼성,RP,26,185,95,2022-09-23,Home,24.8,0,0,0.333333333,29.66666667,35,2,0,0,0,0,0,0,0,inf,FALSE,5,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,9283,8559,0.342911392,63.2,36.8,3.112,-2.1468,5.2588,42,43.56756757,-1.567567568,11.57142857,-11.57142857,153.5,151.0142857,2.485714286,2109
김무신,2022,삼성,RP,26,185,95,2022-09-30,Home,24.4,0,2,1,30.66666667,35,18,0,0,2,0,2,0,0,inf,FALSE,6,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,9283,8735,0.342911392,63.2,36.8,-0.888,-6.1468,5.2588,46,43.56756757,2.432432432,11.57142857,-11.57142857,149.3,151.0142857,-1.714285714,2109
김무신,2022,삼성,SP,26,185,95,2022-10-07,Away,16.7,0,1.15,4.333333333,35,35,77,0,0,3,0,4,2,0,2,FALSE,6,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,9283,9042,0.342911392,63.2,36.8,2.65,-2.6088,5.2588,63,43.56756757,19.43243243,11.57142857,-11.57142857,151,151.0142857,-0.0142857143,2109
김민,2020,KT,SP,26,185,88,2020-05-10,Away,16.5,15.75,2.75,4,4,42.66666667,71,7,7,10,2,1,1,0,1,FALSE,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9232,31,0.347398946,56.9,43.1,9.941,3.664608696,6.276391304,42,45.875,-3.875,5.989130435,9.760869565,145.8,146.6543478,-0.854347826,
김민,2020,KT,SP,26,185,88,2020-05-16,Home,18.7,4.5,1.17,6,10,42.66666667,97,3,3,4,0,6,3,0,2,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9232,708,0.347398946,56.9,43.1,2.691,-3.585391304,6.276391304,69,45.875,23.125,5.989130435,-1.489130435,143.5,146.6543478,-3.154347826,
김민,2020,KT,SP,26,185,88,2020-05-23,Away,23.2,1.59,1.59,5.666666667,15.66666667,42.66666667,98,1,1,2,0,2,7,0,0.285714286,FALSE,6,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9232,739,0.347398946,56.9,43.1,6.191,-0.0853913043,6.276391304,59,45.875,13.125,5.989130435,-4.399130435,147.05,146.6543478,0.395652174,
김민,2020,KT,SP,26,185,88,2020-05-29,Away,25.5,1.8,1.2,5,20.66666667,42.66666667,97,2,1,2,0,3,4,3,0.75,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,9232,798,0.347398946,56.9,43.1,6.191,-0.0853913043,6.276391304,62,45.875,16.125,5.989130435,-4.189130435,145.5,146.6543478,-1.154347826,
김민,2020,KT,SP,26,185,88,2020-06-04,Home,25,30.86,3.86,2.333333333,23,42.66666667,62,8,8,8,2,2,1,0,2,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9232,826,0.347398946,56.9,43.1,13.905,7.628608696,6.276391304,34,45.875,-11.875,5.989130435,24.87086957,145.7,146.6543478,-0.954347826,
김민,2020,KT,SP,26,185,88,2020-06-10,Home,28.2,40.5,5.25,1.333333333,24.33333333,42.66666667,61,8,6,2,0,1,5,1,0.2,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9232,1562,0.347398946,56.9,43.1,15.191,8.914608696,6.276391304,31,45.875,-14.875,5.989130435,34.51086957,145.5,146.6543478,-1.154347826,
김민,2020,KT,RP,26,185,88,2020-07-18,Away,24.6,0,1.5,1.333333333,25.66666667,42.66666667,23,0,0,1,0,1,1,0,1,FALSE,37,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9232,3392,0.347398946,56.9,43.1,3.941,-2.335391304,6.276391304,46,45.875,0.125,5.989130435,-5.989130435,147,146.6543478,0.345652174,4809.415842
김민,2020,KT,RP,26,185,88,2020-07-21,Home,28.1,0,0,0.333333333,26,42.66666667,4,0,0,0,0,1,0,0,inf,FALSE,2,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,330,9232,3722,0.347398946,56.9,43.1,-2.809,-9.085391304,6.276391304,43,45.875,-2.875,5.989130435,-5.989130435,148.7,146.6543478,2.045652174,4809.415842
김민,2020,KT,RP,26,185,88,2020-07-26,Home,26.7,0,0,0.333333333,26.33333333,42.66666667,5,0,0,0,0,0,0,0,inf,FALSE,4,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9232,3722,0.347398946,56.9,43.1,3.191,-3.085391304,6.276391304,42,45.875,-3.875,5.989130435,-5.989130435,146.1,146.6543478,-0.554347826,4809.415842
김민,2020,KT,RP,26,185,88,2020-07-31,Home,29.6,0,0.5,2,28.33333333,42.66666667,17,0,0,1,0,1,0,0,inf,FALSE,4,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,272,9232,4266,0.347398946,56.9,43.1,2.191,-4.085391304,6.276391304,52,45.875,6.125,5.989130435,-5.989130435,146.3,146.6543478,-0.354347826,4809.415842
김민,2020,KT,RP,26,185,88,2020-08-05,Away,25.5,0,2,1,29.33333333,42.66666667,17,0,0,2,0,1,0,0,inf,FALSE,4,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9232,4294,0.347398946,56.9,43.1,1.191,-5.085391304,6.276391304,45,45.875,-0.875,5.989130435,-5.989130435,145.7,146.6543478,-0.954347826,4809.415842
김민,2020,KT,RP,26,185,88,2020-08-12,Home,31,6.75,2.25,2.666666667,32,42.66666667,59,2,2,2,0,3,4,0,0.75,FALSE,6,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9232,4602,0.347398946,56.9,43.1,5.441,-0.835391304,6.276391304,47,45.875,1.125,5.989130435,0.760869565,143.35,146.6543478,-3.304347826,4809.415842
김민,2020,KT,RP,26,185,88,2020-08-21,Away,33.2,0,1,1,33,42.66666667,11,0,0,1,0,2,0,0,inf,FALSE,8,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9232,5083,0.347398946,56.9,43.1,-0.809,-7.085391304,6.276391304,47,45.875,1.125,5.989130435,-5.989130435,150,146.6543478,3.345652174,4809.415842
김민,2020,KT,RP,26,185,88,2020-08-24,Home,31.3,0,0,1,34,42.66666667,17,0,0,0,0,2,0,0,inf,FALSE,2,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9232,5222,0.347398946,56.9,43.1,-0.809,-7.085391304,6.276391304,48,45.875,2.125,5.989130435,-5.989130435,148.2,146.6543478,1.545652174,4809.415842
김민,2020,KT,RP,26,185,88,2020-09-01,Home,29.7,0,0,1,35,42.66666667,12,0,0,0,0,0,0,0,inf,FALSE,7,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,272,9232,5816,0.347398946,56.9,43.1,3.191,-3.085391304,6.276391304,46,45.875,0.125,5.989130435,-5.989130435,147,146.6543478,0.345652174,4809.415842
김민,2020,KT,RP,26,185,88,2020-09-06,Away,25.5,27,3,0.333333333,35.33333333,42.66666667,6,1,1,1,1,1,0,0,inf,FALSE,4,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9232,5844,0.347398946,56.9,43.1,36.191,29.9146087,6.276391304,39,45.875,-6.875,5.989130435,21.01086957,149,146.6543478,2.345652174,4809.415842
김민,2020,KT,RP,26,185,88,2020-09-08,Away,25.1,0,1,1,36.33333333,42.66666667,12,0,0,1,0,2,0,0,inf,FALSE,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,9232,5868,0.347398946,56.9,43.1,-0.809,-7.085391304,6.276391304,47,45.875,1.125,5.989130435,-5.989130435,147.5,146.6543478,0.845652174,4809.415842
김민,2020,KT,RP,26,185,88,2020-09-10,Away,26.6,0,3,0.666666667,37,42.66666667,15,1,0,1,0,0,1,0,0,FALSE,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,347,9232,6215,0.347398946,56.9,43.1,7.691,1.414608696,6.276391304,41,45.875,-4.875,5.989130435,-5.989130435,147.9,146.6543478,1.245652174,4809.415842
김민,2020,KT,RP,26,185,88,2020-09-11,Away,25.2,9,3,1,38,42.66666667,18,1,1,2,1,1,1,0,1,TRUE,0,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9232,6215,0.347398946,56.9,43.1,17.191,10.9146087,6.276391304,40,45.875,-5.875,5.989130435,3.010869565,147.45,146.6543478,0.795652174,4809.415842
김민,2020,KT,RP,26,185,88,2020-09-15,Home,25.9,0,3,1.333333333,39.33333333,42.66666667,25,0,0,4,0,0,0,0,inf,FALSE,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9232,6545,0.347398946,56.9,43.1,3.191,-3.085391304,6.276391304,44,45.875,-1.875,5.989130435,-5.989130435,145.9,146.6543478,-0.754347826,4809.415842
김민,2020,KT,RP,26,185,88,2020-09-22,Away,21,0,0,1,40.33333333,42.66666667,9,0,0,0,0,1,0,0,inf,FALSE,6,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,405,9232,6989,0.347398946,56.9,43.1,1.191,-5.085391304,6.276391304,47,45.875,1.125,5.989130435,-5.989130435,148.7,146.6543478,2.045652174,4809.415842
김민,2020,KT,RP,26,185,88,2020-09-26,Home,23,0,3,0.333333333,40.66666667,42.66666667,9,0,0,0,0,1,1,0,1,FALSE,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9232,7357,0.347398946,56.9,43.1,6.191,-0.0853913043,6.276391304,41,45.875,-4.875,5.989130435,-5.989130435,146.1,146.6543478,-0.554347826,4809.415842
김민,2020,KT,RP,26,185,88,2020-09-30,Away,21.5,0,0,2,42.66666667,42.66666667,18,0,0,0,0,0,0,1,inf,FALSE,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9232,7633,0.347398946,56.9,43.1,4.691,-1.585391304,6.276391304,52,45.875,6.125,5.989130435,-5.989130435,145.1,146.6543478,-1.554347826,4809.415842
김민,2024,KT,SP,26,185,88,2024-04-07,Away,22,54,9,1,1,75.66666667,57,6,6,3,0,0,6,0,0,FALSE,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,309,0.359656772,53.9,46.1,21.166,17.71376812,3.452231884,25,44.91428571,-19.91428571,5.634782609,48.36521739,145.5,147.8804348,-2.380434783,4809.415842
김민,2024,KT,RP,26,185,88,2024-04-21,Away,17.6,54,6,0.333333333,1.333333333,75.66666667,8,2,2,2,0,0,0,0,inf,FALSE,13,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,1415,0.359656772,53.9,46.1,3.166,-0.286231884,3.452231884,38,44.91428571,-6.914285714,5.634782609,48.36521739,147.65,147.8804348,-0.230434783,4809.415842
김민,2024,KT,RP,26,185,88,2024-04-23,Home,19.2,0,0.75,1.333333333,2.666666666,75.66666667,15,0,0,1,0,1,0,0,inf,FALSE,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,368,8387,1783,0.359656772,53.9,46.1,1.666,-1.786231884,3.452231884,48,44.91428571,3.085714286,5.634782609,-5.634782609,148.05,147.8804348,0.169565217,4809.415842
김민,2024,KT,RP,26,185,88,2024-04-25,Home,19.4,0,1,1,3.666666666,75.66666667,10,0,0,1,0,1,0,0,inf,FALSE,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,1783,0.359656772,53.9,46.1,1.166,-2.286231884,3.452231884,46,44.91428571,1.085714286,5.634782609,-5.634782609,146.6,147.8804348,-1.280434783,4809.415842
김민,2024,KT,RP,26,185,88,2024-04-27,Away,20.2,0,0,1,4.666666666,75.66666667,15,0,0,0,0,2,0,0,inf,FALSE,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,1822,0.359656772,53.9,46.1,-0.834,-4.286231884,3.452231884,48,44.91428571,3.085714286,5.634782609,-5.634782609,149.7,147.8804348,1.819565217,4809.415842
김민,2024,KT,RP,26,185,88,2024-04-30,Away,16.9,0,0.6,1.666666667,6.333333333,75.66666667,18,0,0,1,0,1,0,0,inf,FALSE,2,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,309,8387,2131,0.359656772,53.9,46.1,1.966,-1.486231884,3.452231884,50,44.91428571,5.085714286,5.634782609,-5.634782609,149.6,147.8804348,1.719565217,4809.415842
김민,2024,KT,RP,26,185,88,2024-05-02,Away,21,9,4,1,7.333333333,75.66666667,28,1,1,3,0,3,1,0,3,FALSE,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,2131,0.359656772,53.9,46.1,0.166,-3.286231884,3.452231884,43,44.91428571,-1.914285714,5.634782609,3.365217391,150.55,147.8804348,2.669565217,4809.415842
김민,2024,KT,RP,26,185,88,2024-05-04,Home,24.3,0,0.5,2,9.333333333,75.66666667,21,0,0,1,0,3,0,0,inf,FALSE,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,2403,0.359656772,53.9,46.1,0.166,-3.286231884,3.452231884,54,44.91428571,9.085714286,5.634782609,-5.634782609,146.7,147.8804348,-1.180434783,4809.415842
김민,2024,KT,RP,26,185,88,2024-05-08,Home,17.6,0,2,1,10.33333333,75.66666667,13,0,0,1,0,0,1,0,0,FALSE,3,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,2403,0.359656772,53.9,46.1,6.166,2.713768116,3.452231884,43,44.91428571,-1.914285714,5.634782609,-5.634782609,147,147.8804348,-0.880434783,4809.415842
김민,2024,KT,RP,26,185,88,2024-05-09,Home,19.3,9,2,1,11.33333333,75.66666667,15,1,1,2,1,0,0,0,inf,TRUE,0,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,2403,0.359656772,53.9,46.1,16.166,12.71376812,3.452231884,41,44.91428571,-3.914285714,5.634782609,3.365217391,145.7,147.8804348,-2.180434783,4809.415842
김민,2024,KT,RP,26,185,88,2024-05-12,Away,20.5,0,2,1,12.33333333,75.66666667,15,0,0,0,0,0,2,0,0,FALSE,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,2434,0.359656772,53.9,46.1,9.166,5.713768116,3.452231884,42,44.91428571,-2.914285714,5.634782609,-5.634782609,148.55,147.8804348,0.669565217,4809.415842
김민,2024,KT,RP,26,185,88,2024-05-14,Home,21.7,9,2,1,13.33333333,75.66666667,18,1,1,2,1,0,0,0,inf,FALSE,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,31,8387,2465,0.359656772,53.9,46.1,16.166,12.71376812,3.452231884,41,44.91428571,-3.914285714,5.634782609,3.365217391,147.6,147.8804348,-0.280434783,4809.415842
김민,2024,KT,RP,26,185,88,2024-05-16,Home,18.5,0,1,1,14.33333333,75.66666667,22,0,0,1,0,1,0,0,inf,FALSE,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,2465,0.359656772,53.9,46.1,1.166,-2.286231884,3.452231884,46,44.91428571,1.085714286,5.634782609,-5.634782609,147.5,147.8804348,-0.380434783,4809.415842
김민,2024,KT,RP,26,185,88,2024-05-18,Home,24.1,0,0,1,15.33333333,75.66666667,7,0,0,0,0,1,0,0,inf,FALSE,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,2465,0.359656772,53.9,46.1,1.166,-2.286231884,3.452231884,47,44.91428571,2.085714286,5.634782609,-5.634782609,148,147.8804348,0.119565217,4809.415842
김민,2024,KT,RP,26,185,88,2024-05-19,Home,26.5,0,0,1,16.33333333,75.66666667,14,0,0,0,0,2,0,0,inf,TRUE,0,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,2465,0.359656772,53.9,46.1,-0.834,-4.286231884,3.452231884,48,44.91428571,3.085714286,5.634782609,-5.634782609,147.25,147.8804348,-0.630434783,4809.415842
김민,2024,KT,RP,26,185,88,2024-05-21,Away,19,20.25,2.25,1.333333333,17.66666667,75.66666667,22,3,3,3,0,3,0,0,inf,FALSE,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,276,8387,2741,0.359656772,53.9,46.1,-1.334,-4.786231884,3.452231884,45,44.91428571,0.0857142857,5.634782609,14.61521739,147.1,147.8804348,-0.780434783,4809.415842
김민,2024,KT,RP,26,185,88,2024-05-23,Away,22.8,0,3,0.666666667,18.33333333,75.66666667,16,0,0,2,0,0,0,0,inf,FALSE,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,2741,0.359656772,53.9,46.1,3.166,-0.286231884,3.452231884,42,44.91428571,-2.914285714,5.634782609,-5.634782609,146.55,147.8804348,-1.330434783,4809.415842
김민,2024,KT,RP,26,185,88,2024-05-25,Home,23.3,0,0,1,19.33333333,75.66666667,14,0,0,0,0,2,0,0,inf,FALSE,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,3017,0.359656772,53.9,46.1,-0.834,-4.286231884,3.452231884,48,44.91428571,3.085714286,5.634782609,-5.634782609,148.15,147.8804348,0.269565217,4809.415842
김민,2024,KT,RP,26,185,88,2024-05-30,Away,23.7,0,0,1,20.33333333,75.66666667,9,0,0,0,0,2,0,0,inf,FALSE,4,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,3048,0.359656772,53.9,46.1,-0.834,-4.286231884,3.452231884,48,44.91428571,3.085714286,5.634782609,-5.634782609,147.15,147.8804348,-0.730434783,4809.415842
김민,2024,KT,RP,26,185,88,2024-05-31,Away,24.8,0,1,1,21.33333333,75.66666667,17,0,0,1,0,1,0,0,inf,TRUE,0,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,291,8387,3339,0.359656772,53.9,46.1,1.166,-2.286231884,3.452231884,46,44.91428571,1.085714286,5.634782609,-5.634782609,150.3,147.8804348,2.419565217,4809.415842
김민,2024,KT,RP,26,185,88,2024-06-02,Away,22.9,18,3,1,22.33333333,75.66666667,18,2,2,3,0,1,0,0,inf,FALSE,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,3339,0.359656772,53.9,46.1,1.166,-2.286231884,3.452231884,42,44.91428571,-2.914285714,5.634782609,12.36521739,150.1,147.8804348,2.219565217,4809.415842
김민,2024,KT,RP,26,185,88,2024-06-05,Home,22.8,0,0,1,23.33333333,75.66666667,14,0,0,0,0,1,0,1,inf,FALSE,2,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,3611,0.359656772,53.9,46.1,4.166,0.713768116,3.452231884,47,44.91428571,2.085714286,5.634782609,-5.634782609,149.2,147.8804348,1.319565217,4809.415842
김민,2024,KT,RP,26,185,88,2024-06-06,Home,25.6,0,0,1.333333333,24.66666667,75.66666667,11,0,0,0,0,1,0,0,inf,TRUE,0,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,3611,0.359656772,53.9,46.1,1.666,-1.786231884,3.452231884,49,44.91428571,4.085714286,5.634782609,-5.634782609,147.4,147.8804348,-0.480434783,4809.415842
김민,2024,KT,RP,26,185,88,2024-06-09,Home,25.8,0,0.6,1.666666667,26.33333333,75.66666667,25,0,0,1,0,4,0,0,inf,FALSE,2,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,3611,0.359656772,53.9,46.1,-1.634,-5.086231884,3.452231884,53,44.91428571,8.085714286,5.634782609,-5.634782609,147.95,147.8804348,0.0695652174,4809.415842
