Name,Year,Team,Date,Opp,Role,Dec,ERA,WHIP,IP,NP,R,ER,H,HR,SO,BB,HB,GS,Venue,Stadium,Time,Temp,연투 여부,휴식일 수,연투일,2023WBC,2021올림픽,2023아시안게임,2023아시아프로야구챔피언십,2023 아시아 야구 선수권 대회,2019프리미어12,PS_KS,PS_PO,PS_SP,PS_V,PS_WC
진해수,2024,Lotte,2024-09-14,vs. Hanwha,RP,,0,3,0 ⅓,8,0,0,1,0,0,0,0,,Home,사직 야구장,17:00,32.2,TRUE,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-05-06,vs. Doosan,RP,,0,0,1 ⅓,9,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,25.9,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-05-08,@ NC,RP,,0,0,0 ⅔,15,0,0,0,0,0,0,0,,Away,창원 NC 파크,18:30,19.9,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-05-13,vs. SK,RP,,4.5,2,2,19,1,1,3,0,1,1,0,,Home,잠실 야구장,18:30,20,FALSE,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-05-17,vs. Kiwoom,RP,,9,2,2,29,2,2,4,0,3,0,0,,Home,잠실 야구장,14:00,22,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-05-22,vs. KT,RP,,0,,0,1,0,0,0,0,0,0,1,,Home,잠실 야구장,18:30,19.9,FALSE,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-05-30,@ Kia,RP,,0,0,1,11,0,0,0,0,0,0,0,,Away,광주 기아 챔피언스 필드,17:00,24.8,FALSE,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-06-03,vs. Samsung,RP,,4.5,1.5,2,28,2,1,3,0,2,0,0,,Home,잠실 야구장,18:30,26.6,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-06-12,vs. Lotte,RP,,0,1.5,2,20,0,0,2,0,0,1,0,,Home,잠실 야구장,18:30,26.8,FALSE,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-06-13,vs. Lotte,RP,,0,3,1,19,0,0,2,0,1,1,0,,Home,잠실 야구장,17:00,30.7,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-06-19,vs. Doosan,RP,,4.91,2.18,3 ⅔,59,2,2,7,0,2,1,0,,Home,잠실 야구장,18:30,28.7,FALSE,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-06-23,vs. Kiwoom,RP,,9,2,3,42,3,3,5,2,4,1,0,,Home,잠실 야구장,18:30,28.1,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-06-25,vs. Kiwoom,RP,,0,0,0 ⅔,9,0,0,0,0,0,0,0,,Home,잠실 야구장,18:30,24.4,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-06-30,vs. KT,RP,W,0,0,2,20,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,22.6,FALSE,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-07-03,@ Samsung,RP,,0,0,0 ⅔,3,0,0,0,0,0,0,0,,Away,대구 삼성 라이온즈 파크,18:30,23.2,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-07-07,@ Doosan,RP,,13.5,3,0 ⅔,13,1,1,2,1,0,0,0,,Away,잠실 야구장,18:30,28,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-07-11,vs. NC,RP,,0,0,1,10,0,0,0,0,1,0,0,,Home,잠실 야구장,18:00,28.6,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-07-15,@ Lotte,RP,,5.4,1.8,1 ⅔,29,1,1,2,1,1,1,0,,Away,사직 야구장,18:30,21.7,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-07-17,vs. Hanwha,RP,,0,0,1,11,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,29.3,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-07-21,@ KT,RP,,0,,0,5,1,1,1,1,0,0,0,,Away,수원 KT 위즈파크,18:30,28.1,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-07-25,@ Doosan,RP,,13.5,3,0 ⅔,15,1,1,2,0,1,0,0,,Away,잠실 야구장,18:00,26.9,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-07-28,@ SK,RP,,0,2,1,17,0,0,1,0,0,1,0,,Away,인천 SSG 랜더스필드,18:30,27.3,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-07-29,@ SK,RP,,0,0,0 ⅔,7,0,0,0,0,0,0,0,,Away,인천 SSG 랜더스필드,18:30,27.1,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-07-31,vs. Hanwha,RP,,0,0,0 ⅔,11,0,0,0,0,0,0,0,,Home,잠실 야구장,18:30,29.7,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-08-04,@ Kia,RP,,0,1,1,15,0,0,0,0,3,1,0,,Away,광주 기아 챔피언스 필드,18:30,31.4,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-08-05,@ Kia,RP,H,0,0,0 ⅔,3,0,0,0,0,0,0,0,,Away,광주 기아 챔피언스 필드,18:30,31.6,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-08-08,@ Kiwoom,RP,,0,0,1,7,0,0,0,0,1,0,0,,Away,고척 스카이돔,18:00,25.5,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-08-11,vs. Kia,RP,,0,,0,16,4,4,3,0,0,1,0,,Home,잠실 야구장,18:30,28.5,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-08-14,@ NC,RP,,0,0,1,13,0,0,0,0,1,0,0,,Away,창원 NC 파크,18:30,30.8,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-08-18,vs. Kia,RP,,0,0,1,7,0,0,0,0,0,0,0,,Home,잠실 야구장,18:30,31.1,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-08-19,vs. Kia,RP,,0,0,0 ⅓,5,0,0,0,0,0,0,0,,Home,잠실 야구장,18:30,30.6,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-08-23,vs. Hanwha,RP,,0,0,0 ⅓,2,0,0,0,0,0,0,0,,Home,잠실 야구장,17:00,30.1,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-08-28,vs. KT,RP,,0,0,1,10,0,0,0,0,2,0,0,,Home,잠실 야구장,18:30,30.9,FALSE,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-09-01,@ SK,RP,,0,0,1,13,0,0,0,0,2,0,0,,Away,인천 SSG 랜더스필드,18:30,29,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-09-03,vs. NC,RP,,0,6,0 ⅓,8,0,0,2,0,0,0,0,,Home,잠실 야구장,18:30,25.9,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-09-04,vs. NC,RP,,0,1.2,1 ⅔,23,0,0,2,0,2,0,0,,Home,잠실 야구장,18:30,25.5,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-09-06,@ Lotte,RP,,0,0,1,9,0,0,0,0,0,0,0,,Away,사직 야구장,14:00,23.8,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-09-12,vs. Samsung,RP,,0,0,0 ⅓,6,0,0,0,0,0,0,0,,Home,잠실 야구장,17:00,24.5,FALSE,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-09-16,@ Hanwha,RP,,0,1,1,17,0,0,0,0,3,1,0,,Away,대전 한화생명 볼파크,18:30,25.2,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-09-17,vs. Lotte,RP,,4.5,1,2,24,1,1,2,0,3,0,0,,Home,잠실 야구장,18:30,22.2,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-09-20,@ Doosan,RP,H,0,0.75,1 ⅓,24,0,0,0,0,0,1,0,,Away,잠실 야구장,14:00,23.8,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-09-23,vs. SK,RP,H,0,1,1,22,0,0,1,0,2,0,0,,Home,잠실 야구장,18:30,21.2,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-09-24,@ NC,RP,L,0,,0,10,2,2,2,0,0,0,0,,Away,창원 NC 파크,18:30,23.1,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-09-26,@ KT,RP,W,0,3,0 ⅓,7,0,0,0,0,0,1,0,,Away,수원 KT 위즈파크,17:00,23,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-09-30,vs. Lotte,RP,W,0,0,0 ⅓,2,0,0,0,0,0,0,0,,Home,잠실 야구장,18:30,22.7,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-10-03,@ KT,RP,,0,0.5,2,19,0,0,1,0,0,0,0,,Away,수원 KT 위즈파크,17:00,21.7,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-10-04,@ KT,RP,,18,3,1,20,2,2,3,1,0,0,0,,Away,수원 KT 위즈파크,14:00,21.7,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-10-06,vs. Samsung,RP,H,0,0,1,8,0,0,0,0,0,0,0,,Home,잠실 야구장,18:30,17.1,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-10-07,vs. Samsung,RP,W,0,1,1,12,0,0,1,0,0,0,0,,Home,잠실 야구장,18:30,19.7,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-10-10,vs. NC,RP,,0,1,1,19,0,0,1,0,1,0,0,,Home,잠실 야구장,17:00,20.1,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-10-11,vs. NC,RP,,0,0,1 ⅓,15,0,0,0,0,0,0,0,,Home,잠실 야구장,14:00,20.3,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-10-14,@ Lotte,RP,,0,0,0 ⅔,8,0,0,0,0,0,0,0,,Away,사직 야구장,18:30,18.2,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-10-16,vs. Kia,RP,,0,2,1,22,0,0,2,0,0,0,0,,Home,잠실 야구장,18:30,14.4,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-10-24,@ NC,RP,,0,0,1,10,0,0,0,0,1,0,0,,Away,창원 NC 파크,17:00,15.7,FALSE,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2020,LG,2020-10-30,@ SK,RP,,0,0,1,12,0,0,0,0,2,0,1,,Away,인천 SSG 랜더스필드,18:30,13.9,FALSE,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2021,LG,2021-04-07,@ KT,RP,,54,6,0 ⅓,15,2,2,1,0,0,1,0,,Away,수원 KT 위즈파크,18:30,16.7,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
최동환,2021,LG,2021-04-10,vs. SSG,RP,,0,,0,9,1,1,2,0,0,0,0,,Home,잠실 야구장,17:00,17,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
최동환,2021,LG,2021-05-26,@ Lotte,RP,,0,0,1 ⅓,12,0,0,0,0,0,0,0,,Away,사직 야구장,18:30,18.7,FALSE,45,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
최동환,2021,LG,2021-05-29,vs. Kiwoom,RP,,27,6,0 ⅓,9,1,1,1,0,0,1,0,,Home,잠실 야구장,17:00,15.8,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
최동환,2021,LG,2021-09-02,vs. NC,RP,,0,1.5,0 ⅔,9,0,0,1,0,0,0,0,,Home,잠실 야구장,18:30,26.3,FALSE,95,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
최동환,2021,LG,2021-09-04,vs. KT,RP,,18,3,1,28,2,2,1,0,2,2,0,,Home,잠실 야구장,17:00,26.8,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
최동환,2021,LG,2021-09-08,@ SSG,RP,,0,0,1,18,0,0,0,0,0,0,0,,Away,인천 SSG 랜더스필드,18:30,25.2,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
최동환,2021,LG,2021-09-11,@ Doosan,RP,,0,0,1,15,0,0,0,0,0,0,2,,Away,잠실 야구장,17:00,27.9,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
최동환,2022,LG,2022-04-06,@ Kiwoom,RP,,0,3,0 ⅔,18,0,0,1,0,1,1,0,,Away,고척 스카이돔,18:30,25.5,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-04-08,vs. NC,RP,,0,0.5,2,34,0,0,0,0,2,1,0,,Home,잠실 야구장,18:30,18.4,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-04-12,vs. SSG,RP,,0,0,1,7,0,0,0,0,0,0,0,,Home,잠실 야구장,18:30,17.9,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-04-15,@ Hanwha,RP,,0,0.5,2,24,0,0,1,0,1,0,0,,Away,대전 한화생명 볼파크,18:30,16.9,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-04-19,vs. KT,RP,,0,0,2,22,0,0,0,0,2,0,0,,Home,잠실 야구장,18:30,18.9,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-04-21,vs. KT,RP,,0,0.6,1 ⅔,27,0,0,0,0,3,1,0,,Home,잠실 야구장,18:30,18.8,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-04-23,@ Doosan,RP,,0,3,0 ⅓,5,0,0,1,0,0,0,0,,Away,잠실 야구장,17:00,24.7,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-04-29,vs. Lotte,RP,,27,4,1,24,3,3,3,1,2,1,0,,Home,잠실 야구장,18:30,15,FALSE,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-05-05,vs. Doosan,RP,,0,1,2,27,0,0,1,0,0,1,0,,Home,잠실 야구장,14:00,24.8,FALSE,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-05-12,vs. Hanwha,RP,,0,0,1,10,0,0,0,0,0,0,0,,Home,잠실 야구장,18:30,25.2,FALSE,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-05-13,vs. Kia,RP,,3.38,1.5,2 ⅔,45,1,1,4,0,3,0,0,,Home,잠실 야구장,18:30,21.6,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-05-18,@ KT,RP,,0,0,1,14,0,0,0,0,0,0,0,,Away,수원 KT 위즈파크,18:30,24.3,FALSE,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-05-19,@ KT,RP,,0,2,1,27,0,0,1,0,1,1,0,,Away,수원 KT 위즈파크,18:30,22.1,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-05-24,vs. Kiwoom,RP,,0,0,1 ⅓,22,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,27.2,FALSE,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-05-25,vs. Kiwoom,RP,,0,0,1,14,0,0,0,0,0,0,1,,Home,잠실 야구장,18:30,22.5,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-05-27,vs. Samsung,RP,,0,0,0 ⅔,15,0,0,0,0,0,0,0,,Home,잠실 야구장,18:30,22.8,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-05-29,vs. Samsung,RP,,13.5,3,0 ⅔,10,1,1,2,0,0,0,0,,Home,잠실 야구장,14:00,28.1,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-05-31,@ Lotte,RP,,0,1,1,10,0,0,1,0,2,0,0,,Away,사직 야구장,18:30,23.9,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-06-02,@ Lotte,RP,,0,1,1,15,0,0,1,0,0,0,0,,Away,사직 야구장,18:30,22.6,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-06-03,vs. SSG,RP,,0,0.75,1 ⅓,13,0,0,1,0,0,0,0,,Home,잠실 야구장,18:30,27.9,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-06-05,vs. SSG,RP,,0,0,1,6,0,0,0,0,0,0,0,,Home,잠실 야구장,17:00,22.8,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-06-08,@ Kia,RP,,0,,0,10,3,3,3,1,0,0,0,,Away,광주 기아 챔피언스 필드,18:30,23.5,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-06-10,vs. Doosan,RP,,54,6,0 ⅓,11,2,2,1,0,0,1,0,,Home,잠실 야구장,18:30,23.4,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-06-12,vs. Doosan,RP,,9,2,1,13,1,1,1,0,0,1,0,,Home,잠실 야구장,17:00,28.6,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-06-14,vs. Samsung,RP,,0,0,0 ⅔,2,0,0,0,0,0,0,0,,Home,잠실 야구장,18:30,22.4,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-06-15,vs. Samsung,RP,,0,1,1,8,0,0,1,0,0,0,0,,Home,잠실 야구장,18:30,22.2,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-06-18,@ Kiwoom,RP,,0,0,1,8,0,0,0,0,0,0,0,,Away,고척 스카이돔,17:00,25.5,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-06-21,vs. Hanwha,RP,,27,4.5,0 ⅔,20,2,2,1,0,0,2,0,,Home,잠실 야구장,18:30,30.9,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-06-24,@ KT,RP,,0,0,1,18,0,0,0,0,1,0,0,,Away,수원 KT 위즈파크,18:30,25.6,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-07-02,vs. Lotte,RP,,9,2,1,15,1,1,2,0,1,0,0,,Home,잠실 야구장,18:00,33.3,FALSE,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-07-06,@ Samsung,RP,,9,2,1,22,1,1,2,0,1,0,0,,Away,대구 삼성 라이온즈 파크,18:30,30.6,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-07-07,@ Samsung,RP,,27,3,0 ⅔,14,2,2,2,1,1,0,0,,Away,대구 삼성 라이온즈 파크,18:30,30.6,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-07-10,@ Doosan,RP,,0,0,1,9,0,0,0,0,0,0,0,,Away,잠실 야구장,17:00,33.5,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-07-12,vs. Kia,RP,,0,3,0 ⅓,7,0,0,1,0,0,0,0,,Home,잠실 야구장,18:30,30.5,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-07-23,@ NC,RP,,9,1.5,2,35,2,2,3,1,2,0,0,,Away,창원 NC 파크,18:00,26.2,FALSE,10,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-09-04,@ Lotte,RP,,0,1,1,14,0,0,1,0,0,0,0,,Away,사직 야구장,14:00,30.9,FALSE,42,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
최동환,2022,LG,2022-09-10,@ Samsung,RP,,0,1,1,11,0,0,1,0,1,0,0,,Away,대구 삼성 라이온즈 파크,17:00,24.8,FALSE,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
