Name,Team,Year,Date,Opp,Role,Dec,ERA,WHIP,IP,NP,R,ER,H,HR,SO,BB,HB,GS,Venue,Stadium,Time,Temp
김민수,KT,2025,2025-04-11,vs. Samsung,RP,,0.0,,0,4,2,2,2,0,0,0,0,,Home,수원 KT 위즈파크,18:30,20.5
김민수,KT,2025,2025-04-09,vs. NC,RP,H,0.0,1.0,1,14,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,18:30,14.1
김민수,KT,2025,2025-04-08,vs. NC,RP,H,9.0,1.0,1,13,1,1,1,1,1,0,0,,Home,수원 KT 위즈파크,18:30,14.8
김민수,KT,2025,2025-04-06,@ SSG,RP,,0.0,0.0,1,18,0,0,0,0,1,0,0,,Away,인천 SSG 랜더스필드,14:00,11.4
김민수,KT,2025,2025-04-04,@ SSG,RP,,0.0,2.0,1,21,0,0,0,0,1,2,0,,Away,인천 SSG 랜더스필드,18:30,10.4
김민수,KT,2025,2025-04-02,vs. LG,RP,W,0.0,1.2,1 ⅔,28,0,0,2,0,1,0,1,,Home,수원 KT 위즈파크,18:30,7.9
김민수,KT,2025,2025-03-30,@ Lotte,RP,H,0.0,0.0,1,6,0,0,0,0,0,0,0,,Away,사직 야구장,14:00,10.2
김민수,KT,2025,2025-03-28,@ Lotte,RP,H,0.0,0.0,0 ⅔,8,0,0,0,0,0,0,0,,Away,사직 야구장,18:30,8.1
김민수,KT,2025,2025-03-27,vs. Doosan,RP,,0.0,2.0,1,15,0,0,2,0,1,0,0,,Home,수원 KT 위즈파크,18:30,11.8
김민수,KT,2025,2025-03-25,vs. Doosan,RP,W,0.0,0.75,1 ⅓,22,0,0,1,0,2,0,0,,Home,수원 KT 위즈파크,18:30,12.6
김민수,KT,2025,2025-03-23,vs. Hanwha,RP,H,0.0,1.0,1,6,0,0,1,0,0,0,0,,Home,수원 KT 위즈파크,14:00,22.7
고영표,KT,2025,2025-07-10,@ SSG,SP,W,1.5,1.17,6,111,2,1,4,1,7,3,0,62.0,Away,인천 SSG 랜더스필드,18:30,33.4
고영표,KT,2025,2025-07-03,vs. Kiwoom,SP,W,1.5,0.5,6,95,1,1,3,1,6,0,1,67.0,Home,수원 KT 위즈파크,18:30,30.9
고영표,KT,2025,2025-06-27,@ Lotte,SP,,23.63,3.75,2 ⅔,60,7,7,9,1,3,1,0,14.0,Away,사직 야구장,18:30,25.9
고영표,KT,2025,2025-06-15,@ Samsung,SP,W,3.0,2.0,6,114,3,2,10,0,4,2,0,44.0,Away,대구 삼성 라이온즈 파크,17:00,25.2
고영표,KT,2025,2025-06-07,vs. SSG,SP,W,1.5,1.33,6,98,1,1,7,0,7,1,1,61.0,Home,수원 KT 위즈파크,17:00,26.6
고영표,KT,2025,2025-05-27,vs. Doosan,SP,W,1.17,0.39,7 ⅔,92,1,1,3,0,9,0,2,76.0,Home,수원 KT 위즈파크,18:30,22.9
고영표,KT,2025,2025-05-21,vs. Kia,SP,W,1.29,1.29,7,94,1,1,8,0,4,1,0,60.0,Home,수원 KT 위즈파크,18:30,26.8
고영표,KT,2025,2025-05-15,@ Samsung,SP,L,9.0,1.75,4,78,5,4,6,0,5,1,0,36.0,Away,대구 삼성 라이온즈 파크,18:30,19.0
고영표,KT,2025,2025-05-10,vs. Lotte,SP,L,11.57,2.79,4 ⅔,93,8,6,11,1,3,2,0,15.0,Home,수원 KT 위즈파크,17:00,11.8
고영표,KT,2025,2025-05-02,vs. Kiwoom,SP,L,4.5,3.0,6,103,5,3,16,0,6,2,0,28.0,Home,수원 KT 위즈파크,18:30,14.5
고영표,KT,2025,2025-04-26,@ Hanwha,SP,L,3.0,1.33,6,83,2,2,6,0,4,2,0,54.0,Away,대전 한화생명 볼파크,17:00,20.4
고영표,KT,2025,2025-04-20,@ Kiwoom,SP,W,0.0,0.33,9,100,0,0,3,0,7,0,0,88.0,Away,고척 스카이돔,14:00,25.5
고영표,KT,2025,2025-04-15,@ Kia,SP,,0.0,0.83,6,99,0,0,3,0,11,2,1,74.0,Away,광주 기아 챔피언스 필드,18:30,13.2
고영표,KT,2025,2025-04-08,vs. NC,SP,W,1.29,0.43,7,99,1,1,3,0,10,0,0,77.0,Home,수원 KT 위즈파크,18:30,14.8
고영표,KT,2025,2025-03-30,@ Lotte,SP,,3.0,1.5,6,102,2,2,7,1,6,2,0,54.0,Away,사직 야구장,14:00,10.2
고영표,KT,2025,2025-03-25,vs. Doosan,SP,,5.79,1.93,4 ⅔,94,3,3,8,0,5,1,1,39.0,Home,수원 KT 위즈파크,18:30,12.6
이상동,KT,2025,2025-07-10,@ SSG,RP,H,0.0,1.5,0 ⅔,17,0,0,0,0,0,1,0,,Away,인천 SSG 랜더스필드,18:30,33.4
이상동,KT,2025,2025-07-09,@ SSG,RP,,0.0,0.0,1,12,0,0,0,0,2,0,0,,Away,인천 SSG 랜더스필드,18:30,34.2
이상동,KT,2025,2025-06-19,@ Kia,RP,,10.8,1.2,1 ⅔,19,2,2,2,1,2,0,0,,Away,광주 기아 챔피언스 필드,18:30,29.3
이상동,KT,2025,2025-06-18,@ Kia,RP,,0.0,0.0,1,11,0,0,0,0,2,0,0,,Away,광주 기아 챔피언스 필드,18:30,29.7
이상동,KT,2025,2025-06-15,@ Samsung,RP,,0.0,2.0,1,20,0,0,2,0,1,0,0,,Away,대구 삼성 라이온즈 파크,17:00,25.2
이상동,KT,2025,2025-06-12,vs. Lotte,RP,,0.0,0.0,1 ⅓,11,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,18:30,26.9
이상동,KT,2025,2025-06-08,vs. SSG,RP,,0.0,0.0,1,15,0,0,0,0,0,0,0,,Home,수원 KT 위즈파크,17:00,28.1
이상동,KT,2025,2025-06-06,vs. SSG,RP,,0.0,1.0,1,14,0,0,1,0,0,0,0,,Home,수원 KT 위즈파크,18:30,24.9
이상동,KT,2025,2025-06-01,vs. Kia,RP,,0.0,0.0,1 ⅔,31,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,17:00,24.4
이상동,KT,2025,2025-05-29,vs. Doosan,RP,,0.0,0.0,1,16,0,0,0,0,1,0,1,,Home,수원 KT 위즈파크,18:30,22.5
이상동,KT,2025,2025-05-28,vs. Doosan,RP,,0.0,1.5,1 ⅓,16,0,0,1,0,2,1,0,,Home,수원 KT 위즈파크,18:30,22.0
이상동,KT,2025,2025-05-11,vs. Lotte,RP,,0.0,1.0,1,8,0,0,1,0,0,0,0,,Home,수원 KT 위즈파크,14:00,19.4
박영현,KT,2025,2025-07-10,@ SSG,RP,SV,0.0,3.0,1,26,0,0,1,0,1,2,0,,Away,인천 SSG 랜더스필드,18:30,33.4
박영현,KT,2025,2025-07-04,@ Doosan,RP,SV,0.0,1.0,1,18,0,0,1,0,2,0,0,,Away,잠실 야구장,18:30,30.1
박영현,KT,2025,2025-07-03,vs. Kiwoom,RP,SV,0.0,0.0,0 ⅓,11,0,0,0,0,0,0,0,,Home,수원 KT 위즈파크,18:30,30.9
박영현,KT,2025,2025-07-02,vs. Kiwoom,RP,SV,0.0,1.2,1 ⅔,26,0,0,2,0,0,0,0,,Home,수원 KT 위즈파크,18:30,30.9
박영현,KT,2025,2025-06-27,@ Lotte,RP,SV,0.0,0.0,1,11,0,0,0,0,0,0,0,,Away,사직 야구장,18:30,25.9
박영현,KT,2025,2025-06-26,vs. LG,RP,L,18.0,2.0,1,15,2,2,2,0,0,0,1,,Home,수원 KT 위즈파크,18:30,25.8
박영현,KT,2025,2025-06-24,vs. LG,RP,,0.0,1.0,1,13,0,0,0,0,1,1,0,,Home,수원 KT 위즈파크,18:30,26.7
박영현,KT,2025,2025-06-22,vs. NC,RP,,0.0,1.5,0 ⅔,8,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,17:00,26.8
박영현,KT,2025,2025-06-21,vs. NC,RP,SV,0.0,2.0,1,19,0,0,2,0,1,0,0,,Home,수원 KT 위즈파크,17:00,24.3
박영현,KT,2025,2025-06-19,@ Kia,RP,,0.0,1.0,1,20,0,0,1,0,0,0,0,,Away,광주 기아 챔피언스 필드,18:30,29.3
박영현,KT,2025,2025-06-12,vs. Lotte,RP,L,13.5,9.0,0 ⅔,38,5,1,2,0,2,4,0,,Home,수원 KT 위즈파크,18:30,26.9
박영현,KT,2025,2025-06-11,vs. Lotte,RP,,0.0,3.0,0 ⅔,22,0,0,1,0,1,1,0,,Home,수원 KT 위즈파크,18:30,23.4
박영현,KT,2025,2025-06-08,vs. SSG,RP,,0.0,0.0,0 ⅓,2,0,0,0,0,0,0,0,,Home,수원 KT 위즈파크,17:00,28.1
박영현,KT,2025,2025-06-07,vs. SSG,RP,SV,0.0,0.75,1 ⅓,25,0,0,1,0,3,0,0,,Home,수원 KT 위즈파크,17:00,26.6
박영현,KT,2025,2025-05-31,vs. Kia,RP,W,0.0,0.75,1 ⅓,21,0,0,0,0,2,1,0,,Home,수원 KT 위즈파크,17:00,22.8
박영현,KT,2025,2025-05-30,vs. Kia,RP,SV,0.0,0.0,1,15,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,18:30,24.2
박영현,KT,2025,2025-05-27,vs. Doosan,RP,SV,0.0,0.0,1 ⅓,17,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,18:30,22.9
박영현,KT,2025,2025-05-25,@ Kiwoom,RP,SV,0.0,2.0,1,23,0,0,1,0,1,1,0,,Away,고척 스카이돔,14:00,25.5
박영현,KT,2025,2025-05-23,@ Kiwoom,RP,SV,9.0,3.0,1,21,1,1,3,0,1,0,0,,Away,고척 스카이돔,18:30,25.5
박영현,KT,2025,2025-05-21,vs. Kia,RP,SV,0.0,1.0,1,19,0,0,1,0,0,0,0,,Home,수원 KT 위즈파크,18:30,26.8
박영현,KT,2025,2025-05-20,vs. Kia,RP,SV,9.0,3.0,1,23,1,1,3,0,2,0,0,,Home,수원 KT 위즈파크,18:30,25.6
박영현,KT,2025,2025-05-17,@ LG,RP,SV,0.0,2.0,1,17,0,0,1,0,0,1,0,,Away,잠실 야구장,17:00,18.9
박영현,KT,2025,2025-05-17,@ LG,RP,SV,0.0,0.0,1 ⅓,12,0,0,0,0,1,0,0,,Away,잠실 야구장,17:00,18.9
박영현,KT,2025,2025-05-14,@ Samsung,RP,SV,0.0,0.0,1,9,0,0,0,0,0,0,0,,Away,대구 삼성 라이온즈 파크,18:30,20.5
박영현,KT,2025,2025-05-11,vs. Lotte,RP,,0.0,0.0,1,17,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,14:00,19.4
박영현,KT,2025,2025-05-04,vs. Kiwoom,RP,SV,0.0,1.0,1,12,0,0,1,0,2,0,0,,Home,수원 KT 위즈파크,14:00,19.3
박영현,KT,2025,2025-05-01,@ Doosan,RP,,0.0,1.0,2,32,0,0,0,0,4,2,0,,Away,잠실 야구장,18:30,14.4
박영현,KT,2025,2025-04-29,@ Doosan,RP,SV,18.0,3.0,1,29,2,2,3,0,1,0,0,,Away,잠실 야구장,18:30,19.0
박영현,KT,2025,2025-04-25,@ Hanwha,RP,SV,0.0,2.0,1,26,0,0,2,0,2,0,0,,Away,대전 한화생명 볼파크,18:30,16.9
박영현,KT,2025,2025-04-24,vs. SSG,RP,,0.0,0.0,1,12,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,18:30,14.9
박영현,KT,2025,2025-04-17,@ Kia,RP,L,54.0,12.0,0 ⅓,18,2,2,3,0,0,1,0,,Away,광주 기아 챔피언스 필드,18:30,22.8
박영현,KT,2025,2025-04-16,@ Kia,RP,SV,0.0,0.0,1,12,0,0,0,0,1,0,0,,Away,광주 기아 챔피언스 필드,18:30,21.7
박영현,KT,2025,2025-04-13,vs. Samsung,RP,SV,0.0,0.6,1 ⅔,23,0,0,1,0,3,0,0,,Home,수원 KT 위즈파크,14:00,3.6
박영현,KT,2025,2025-04-11,vs. Samsung,RP,SV,0.0,0.0,1,10,0,0,0,0,2,0,0,,Home,수원 KT 위즈파크,18:30,20.5
박영현,KT,2025,2025-04-09,vs. NC,RP,SV,0.0,1.0,1,14,0,0,0,0,0,1,0,,Home,수원 KT 위즈파크,18:30,14.1
박영현,KT,2025,2025-04-08,vs. NC,RP,SV,0.0,1.0,1,21,0,0,0,0,2,1,0,,Home,수원 KT 위즈파크,18:30,14.8
박영현,KT,2025,2025-04-06,@ SSG,RP,L,27.0,12.0,0 ⅓,21,1,1,2,0,0,2,0,,Away,인천 SSG 랜더스필드,14:00,11.4
박영현,KT,2025,2025-04-04,@ SSG,RP,,0.0,0.0,1 ⅔,16,0,0,0,0,1,0,0,,Away,인천 SSG 랜더스필드,18:30,10.4
박영현,KT,2025,2025-04-02,vs. LG,RP,,0.0,0.0,1,15,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,18:30,7.9
박영현,KT,2025,2025-03-30,@ Lotte,RP,,9.0,3.0,1,23,1,1,1,0,1,2,0,,Away,사직 야구장,14:00,10.2
박영현,KT,2025,2025-03-28,@ Lotte,RP,SV,0.0,2.0,1,24,0,0,1,0,1,1,0,,Away,사직 야구장,18:30,8.1
박영현,KT,2025,2025-03-27,vs. Doosan,RP,SV,6.75,1.5,1 ⅓,19,1,1,2,1,2,0,0,,Home,수원 KT 위즈파크,18:30,11.8
박영현,KT,2025,2025-03-23,vs. Hanwha,RP,,4.5,2.0,2,33,1,1,2,1,2,2,0,,Home,수원 KT 위즈파크,14:00,22.7
소형준,KT,2025,2025-07-09,@ SSG,SP,W,1.29,1.14,7,92,2,1,8,0,3,0,0,58.0,Away,인천 SSG 랜더스필드,18:30,34.2
소형준,KT,2025,2025-07-02,vs. Kiwoom,SP,W,1.42,0.95,6 ⅓,93,1,1,6,0,1,0,0,58.0,Home,수원 KT 위즈파크,18:30,30.9
소형준,KT,2025,2025-06-26,vs. LG,SP,,2.84,1.26,6 ⅓,94,2,2,6,0,3,2,0,54.0,Home,수원 KT 위즈파크,18:30,25.8
소형준,KT,2025,2025-06-18,@ Kia,SP,,4.5,1.67,6,91,3,3,9,0,4,1,0,45.0,Away,광주 기아 챔피언스 필드,18:30,29.7
소형준,KT,2025,2025-06-12,vs. Lotte,SP,,10.8,2.0,5,97,6,6,9,0,5,1,1,28.0,Home,수원 KT 위즈파크,18:30,26.9
소형준,KT,2025,2025-06-06,vs. SSG,SP,W,4.5,1.0,6,87,3,3,6,1,6,0,0,54.0,Home,수원 KT 위즈파크,18:30,24.9
소형준,KT,2025,2025-05-31,vs. Kia,SP,,0.0,1.0,6,92,1,0,4,0,6,2,0,66.0,Home,수원 KT 위즈파크,17:00,22.8
소형준,KT,2025,2025-05-25,@ Kiwoom,SP,W,0.0,0.86,7,91,0,0,6,0,5,0,0,70.0,Away,고척 스카이돔,14:00,25.5
소형준,KT,2025,2025-05-14,@ Samsung,SP,W,3.0,1.17,6,102,2,2,5,1,6,2,0,58.0,Away,대구 삼성 라이온즈 파크,18:30,20.5
소형준,KT,2025,2025-05-07,vs. NC,SP,L,11.57,2.36,4 ⅔,92,6,6,6,1,5,5,0,28.0,Home,수원 KT 위즈파크,18:30,16.1
소형준,KT,2025,2025-05-01,@ Doosan,SP,,4.5,1.17,6,90,3,3,5,0,6,2,1,53.0,Away,잠실 야구장,18:30,14.4
소형준,KT,2025,2025-04-25,@ Hanwha,SP,,0.0,0.33,6,97,0,0,1,0,10,1,0,79.0,Away,대전 한화생명 볼파크,18:30,16.9
소형준,KT,2025,2025-04-19,@ Kiwoom,SP,W,1.29,0.57,7,79,1,1,4,0,11,0,0,76.0,Away,고척 스카이돔,17:00,25.5
소형준,KT,2025,2025-04-13,vs. Samsung,SP,W,0.0,1.8,5,94,1,0,5,0,5,4,0,56.0,Home,수원 KT 위즈파크,14:00,3.6
소형준,KT,2025,2025-04-06,@ SSG,SP,,0.0,0.71,7,75,0,0,5,0,5,0,0,72.0,Away,인천 SSG 랜더스필드,14:00,11.4
소형준,KT,2025,2025-03-26,vs. Doosan,SP,L,4.5,1.5,6,79,3,3,9,0,4,0,0,46.0,Home,수원 KT 위즈파크,18:30,24.1
원상현,KT,2025,2025-07-08,@ SSG,RP,L,18.0,3.0,1,19,2,2,2,1,1,1,0,,Away,인천 SSG 랜더스필드,18:30,34.9
원상현,KT,2025,2025-07-06,@ Doosan,RP,H,9.0,1.0,1,12,1,1,0,0,0,1,0,,Away,잠실 야구장,17:00,32.5
원상현,KT,2025,2025-07-04,@ Doosan,RP,H,0.0,2.0,1,21,0,0,1,0,2,1,0,,Away,잠실 야구장,18:30,30.1
원상현,KT,2025,2025-07-02,vs. Kiwoom,RP,H,0.0,6.0,0 ⅔,27,1,0,1,0,0,3,0,,Home,수원 KT 위즈파크,18:30,30.9
원상현,KT,2025,2025-06-28,@ Lotte,RP,,0.0,1.0,2,34,0,0,2,0,1,0,0,,Away,사직 야구장,17:00,29.3
원상현,KT,2025,2025-06-27,@ Lotte,RP,H,0.0,1.0,1,19,0,0,1,0,0,0,0,,Away,사직 야구장,18:30,25.9
원상현,KT,2025,2025-06-21,vs. NC,RP,,0.0,1.0,2,22,0,0,2,0,0,0,0,,Home,수원 KT 위즈파크,17:00,24.3
원상현,KT,2025,2025-06-18,@ Kia,RP,,27.0,9.0,0 ⅓,19,1,1,1,0,1,2,0,,Away,광주 기아 챔피언스 필드,18:30,29.7
원상현,KT,2025,2025-06-14,@ Samsung,RP,,0.0,,0,10,3,3,3,2,0,0,0,,Away,대구 삼성 라이온즈 파크,17:00,24.0
원상현,KT,2025,2025-06-11,vs. Lotte,RP,H,13.5,3.0,0 ⅔,19,1,1,1,0,1,1,0,,Home,수원 KT 위즈파크,18:30,23.4
원상현,KT,2025,2025-06-08,vs. SSG,RP,,0.0,1.0,1,16,0,0,0,0,1,1,0,,Home,수원 KT 위즈파크,17:00,28.1
원상현,KT,2025,2025-06-07,vs. SSG,RP,H,13.5,1.5,0 ⅔,10,1,1,1,0,1,0,0,,Home,수원 KT 위즈파크,17:00,26.6
원상현,KT,2025,2025-06-06,vs. SSG,RP,,0.0,1.0,1,15,0,0,1,0,2,0,0,,Home,수원 KT 위즈파크,18:30,24.9
원상현,KT,2025,2025-06-01,vs. Kia,RP,,0.0,1.5,2,34,0,0,1,0,0,2,0,,Home,수원 KT 위즈파크,17:00,24.4
원상현,KT,2025,2025-05-31,vs. Kia,RP,,0.0,3.0,0 ⅔,12,0,0,1,0,1,1,0,,Home,수원 KT 위즈파크,17:00,22.8
원상현,KT,2025,2025-05-25,@ Kiwoom,RP,H,0.0,1.0,1,19,0,0,1,0,0,0,0,,Away,고척 스카이돔,14:00,25.5
원상현,KT,2025,2025-05-23,@ Kiwoom,RP,,0.0,1.0,1,15,0,0,1,0,2,0,0,,Away,고척 스카이돔,18:30,25.5
원상현,KT,2025,2025-05-20,vs. Kia,RP,,13.5,1.5,0 ⅔,14,1,1,1,1,0,0,0,,Home,수원 KT 위즈파크,18:30,25.6
원상현,KT,2025,2025-05-17,@ LG,RP,,0.0,2.0,1,20,0,0,1,0,0,1,0,,Away,잠실 야구장,17:00,18.9
원상현,KT,2025,2025-05-17,@ LG,RP,,27.0,9.0,0 ⅓,21,1,1,1,0,1,2,0,,Away,잠실 야구장,17:00,18.9
원상현,KT,2025,2025-05-14,@ Samsung,RP,H,0.0,0.0,1,7,0,0,0,0,0,0,0,,Away,대구 삼성 라이온즈 파크,18:30,20.5
원상현,KT,2025,2025-05-11,vs. Lotte,RP,,0.0,2.25,1 ⅓,36,0,0,0,0,2,3,0,,Home,수원 KT 위즈파크,14:00,19.4
원상현,KT,2025,2025-05-07,vs. NC,RP,,0.0,0.75,1 ⅓,18,0,0,0,0,1,1,0,,Home,수원 KT 위즈파크,18:30,16.1
원상현,KT,2025,2025-05-05,vs. NC,RP,,0.0,0.0,1,12,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,14:00,15.5
원상현,KT,2025,2025-05-02,vs. Kiwoom,RP,,0.0,1.0,1,13,0,0,1,0,0,0,0,,Home,수원 KT 위즈파크,18:30,14.5
원상현,KT,2025,2025-04-30,@ Doosan,RP,,0.0,1.0,1,22,0,0,0,0,1,1,0,,Away,잠실 야구장,18:30,24.1
원상현,KT,2025,2025-04-29,@ Doosan,RP,H,0.0,0.0,1,15,0,0,0,0,2,0,0,,Away,잠실 야구장,18:30,19.0
원상현,KT,2025,2025-04-26,@ Hanwha,RP,,0.0,1.0,1,6,0,0,1,0,0,0,0,,Away,대전 한화생명 볼파크,17:00,20.4
원상현,KT,2025,2025-04-24,vs. SSG,RP,,6.75,1.5,1 ⅓,24,1,1,1,0,0,1,0,,Home,수원 KT 위즈파크,18:30,14.9
원상현,KT,2025,2025-04-18,@ Kiwoom,RP,,0.0,0.0,2 ⅓,25,0,0,0,0,3,0,0,,Away,고척 스카이돔,18:30,25.5
원상현,KT,2025,2025-04-15,@ Kia,RP,L,6.75,1.5,1 ⅓,18,1,1,2,1,2,0,0,,Away,광주 기아 챔피언스 필드,18:30,13.2
원상현,KT,2025,2025-04-13,vs. Samsung,RP,,18.0,3.0,1,21,3,2,2,0,0,1,0,,Home,수원 KT 위즈파크,14:00,3.6
원상현,KT,2025,2025-04-11,vs. Samsung,RP,H,0.0,1.0,1,15,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,18:30,20.5
원상현,KT,2025,2025-04-09,vs. NC,RP,H,0.0,1.0,1,15,0,0,1,0,2,0,0,,Home,수원 KT 위즈파크,18:30,14.1
원상현,KT,2025,2025-04-04,@ SSG,RP,,0.0,2.0,1,17,0,0,0,0,0,2,0,,Away,인천 SSG 랜더스필드,18:30,10.4
원상현,KT,2025,2025-04-02,vs. LG,RP,,0.0,1.0,1,19,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,18:30,7.9
원상현,KT,2025,2025-03-30,@ Lotte,RP,H,0.0,1.0,1,9,0,0,1,0,1,0,0,,Away,사직 야구장,14:00,10.2
원상현,KT,2025,2025-03-27,vs. Doosan,RP,,0.0,1.0,1,24,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,18:30,11.8
원상현,KT,2025,2025-03-26,vs. Doosan,RP,,0.0,0.0,2,21,0,0,0,0,3,0,0,,Home,수원 KT 위즈파크,18:30,24.1
원상현,KT,2025,2025-03-23,vs. Hanwha,RP,H,0.0,0.0,0 ⅓,3,0,0,0,0,0,0,0,,Home,수원 KT 위즈파크,14:00,22.7
우규민,KT,2025,2025-07-10,@ SSG,RP,H,0.0,0.0,1 ⅓,11,0,0,0,0,1,0,0,,Away,인천 SSG 랜더스필드,18:30,33.4
우규민,KT,2025,2025-07-09,@ SSG,RP,,9.0,1.0,1,19,1,1,1,1,1,0,0,,Away,인천 SSG 랜더스필드,18:30,34.2
우규민,KT,2025,2025-07-04,@ Doosan,RP,,0.0,3.0,0 ⅓,7,0,0,1,0,0,0,0,,Away,잠실 야구장,18:30,30.1
우규민,KT,2025,2025-07-02,vs. Kiwoom,RP,,0.0,3.0,0 ⅓,10,0,0,1,0,0,0,1,,Home,수원 KT 위즈파크,18:30,30.9
우규민,KT,2025,2025-06-28,@ Lotte,RP,,0.0,2.0,1,23,0,0,2,0,0,0,0,,Away,사직 야구장,17:00,29.3
우규민,KT,2025,2025-06-26,vs. LG,RP,H,0.0,0.0,0 ⅔,10,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,18:30,25.8
우규민,KT,2025,2025-06-24,vs. LG,RP,,0.0,1.0,1,13,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,18:30,26.7
우규민,KT,2025,2025-06-22,vs. NC,RP,,0.0,0.0,1,12,0,0,0,0,0,0,0,,Home,수원 KT 위즈파크,17:00,26.8
우규민,KT,2025,2025-06-17,@ Kia,RP,,54.0,9.0,0 ⅓,19,2,2,3,0,0,0,1,,Away,광주 기아 챔피언스 필드,18:30,29.8
우규민,KT,2025,2025-06-14,@ Samsung,RP,,0.0,0.0,0 ⅔,9,0,0,0,0,0,0,0,,Away,대구 삼성 라이온즈 파크,17:00,24.0
우규민,KT,2025,2025-06-12,vs. Lotte,RP,,6.75,1.5,1 ⅓,20,1,1,2,0,1,0,0,,Home,수원 KT 위즈파크,18:30,26.9
우규민,KT,2025,2025-06-11,vs. Lotte,RP,,0.0,0.0,1,16,0,0,0,0,0,0,0,,Home,수원 KT 위즈파크,18:30,23.4
우규민,KT,2025,2025-06-07,vs. SSG,RP,H,0.0,0.0,0 ⅔,15,0,0,0,0,0,0,0,,Home,수원 KT 위즈파크,17:00,26.6
우규민,KT,2025,2025-06-04,@ Hanwha,RP,,0.0,,0,6,0,0,1,0,0,0,0,,Away,대전 한화생명 볼파크,18:30,22.1
우규민,KT,2025,2025-06-01,vs. Kia,RP,,0.0,1.0,1,9,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,17:00,24.4
우규민,KT,2025,2025-05-31,vs. Kia,RP,,0.0,0.0,1,8,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,17:00,22.8
우규민,KT,2025,2025-05-29,vs. Doosan,RP,,9.0,1.0,1,16,1,1,1,0,0,0,0,,Home,수원 KT 위즈파크,18:30,22.5
우규민,KT,2025,2025-05-24,@ Kiwoom,RP,,0.0,0.0,0 ⅓,5,0,0,0,0,0,0,0,,Away,고척 스카이돔,17:00,25.5
우규민,KT,2025,2025-05-22,vs. Kia,RP,,0.0,0.0,1,12,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,18:30,25.5
우규민,KT,2025,2025-05-17,@ LG,RP,W,0.0,1.0,1,14,0,0,1,0,1,0,0,,Away,잠실 야구장,17:00,18.9
우규민,KT,2025,2025-05-17,@ LG,RP,,0.0,3.0,0 ⅔,12,0,0,2,0,1,0,0,,Away,잠실 야구장,17:00,18.9
우규민,KT,2025,2025-05-10,vs. Lotte,RP,,0.0,1.0,1,16,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,17:00,11.8
우규민,KT,2025,2025-05-06,vs. NC,RP,,0.0,0.6,1 ⅔,19,0,0,1,0,0,0,0,,Home,수원 KT 위즈파크,18:30,16.1
우규민,KT,2025,2025-05-05,vs. NC,RP,,0.0,0.0,1,12,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,14:00,15.5
우규민,KT,2025,2025-05-03,vs. Kiwoom,RP,,0.0,2.0,1,23,0,0,2,0,1,0,0,,Home,수원 KT 위즈파크,17:00,12.2
우규민,KT,2025,2025-05-01,@ Doosan,RP,,0.0,1.0,1,11,0,0,1,0,1,0,0,,Away,잠실 야구장,18:30,14.4
우규민,KT,2025,2025-04-24,vs. SSG,RP,,0.0,6.0,0 ⅓,8,0,0,1,0,0,1,1,,Home,수원 KT 위즈파크,18:30,14.9
우규민,KT,2025,2025-04-22,vs. SSG,RP,,0.0,0.0,0 ⅔,10,0,0,0,0,2,0,0,,Home,수원 KT 위즈파크,18:30,18.1
우규민,KT,2025,2025-04-18,@ Kiwoom,RP,L,13.5,3.0,0 ⅔,8,1,1,2,0,0,0,0,,Away,고척 스카이돔,18:30,25.5
우규민,KT,2025,2025-04-16,@ Kia,RP,H,0.0,0.0,0 ⅔,5,0,0,0,0,0,0,0,,Away,광주 기아 챔피언스 필드,18:30,21.7
우규민,KT,2025,2025-04-09,vs. NC,RP,H,0.0,0.0,1,11,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,18:30,14.1
우규민,KT,2025,2025-04-03,vs. LG,RP,,13.5,2.25,1 ⅓,20,2,2,3,0,1,0,0,,Home,수원 KT 위즈파크,18:30,12.2
우규민,KT,2025,2025-04-02,vs. LG,RP,H,0.0,0.0,0 ⅔,3,0,0,0,0,0,0,0,,Home,수원 KT 위즈파크,18:30,7.9
우규민,KT,2025,2025-03-30,@ Lotte,RP,,9.0,2.0,1,23,1,1,1,0,0,1,0,,Away,사직 야구장,14:00,10.2
